onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0699999332	9.3040001393	12.0980000496	17.1579999924	19.3740000725	0	1	8	5	5	20	2	0	0
21.4440000057	7.9539999962	23.4719998837	26.6019999981	29.3980000019	0	2	20	20	5	35	1	1	0
31.5420000553	8.3789999485	33.5699999332	36.2400000095	39.9210000038	0	3	5	20	30	15	2	1	0
43.3900001049	9.7109999657	45.4179999828	49.0880000591	53.1010000706	0	4	35	5	20	20	1	1	0
55.5920000076	6.512000084	57.6199998856	59.7699999809	62.1040000916	0	5	5	30	30	5	2	1	0
64.5569999218	8.1119999886	66.5850000381	70.2950000763	72.6689999104	0	6	1	11	21	10	2	1	0
75.3529999256	10.5590000153	77.381000042	83.5610001087	85.9119999409	0	7	22	11	15	25	1	1	0
88.4730000496	8.8529999256	90.5020000935	94.121999979	97.3259999752	0	8	15	11	14	10	1	1	1
100.890000105	6.824999809	102.917999983	104.838000059	107.714999914	0	9	25	10	10	25	1	1	0
110.388000011	9.302999974	112.415999889	116.176000118	119.690999985	0	10	10	15	9.99	20	2	0	0
122.894000053	6.855999947	124.923000097	126.773000002	129.75	0	11	25	10	15	30	1	1	0
133.095000029	6.29600000299999	135.122999907	135.653000116	139.391000032	0	12	12	8	6	11	1	1	0
142.421000004	7.11299991600001	144.44900012	147.338999987	149.53399992	0	13	8	10	5	6	1	1	1
152.453999996	5.588000059	154.482000113	155.611999989	158.042000055	0	14	30	19	10	21	1	1	0
160.653000116	6.643999815	162.680999994	164.051000118	167.296999931	0	15	21	10	20	30	2	0	0
169.72300005	10.506000042	171.750999928	176.881000042	180.229000092	0	16	5	11	15	10	2	1	0
183.709000111	6.44999980900002	185.736999989	186.667000055	190.15899992	0	17	25	15	5	16	1	1	0
193.644000053	7.11899995799999	195.673000097	197.923000097	200.763000011	0	18	10	21	11	1	1	0	0
203.542000055	6.95799994500001	205.569999933	207.079999924	210.5	0	19	30	15	20	10	1	1	1
213.068000078	7.33599996599997	215.095999956	216.70600009	220.404000044	0	20	10	5.99	5	6	1	1	0
223.539000034	5.84399986299999	225.566999912	226.586999893	229.382999897	0	21	10	19	25	16	2	1	0
232.644999981	7.81900000599998	234.674000025	236.834000111	240.463999987	0	22	10	25	30	15	2	1	0
243.648999929	6.896000147	245.677000046	247.197999954	250.545000076	0	23	11	5	10	15	2	0	0
252.993000031	6.69199991199997	255.020999908	256.270999908	259.684999943	0	24	25	15	30	14.99	2	1	0
263.444999933	6.07000017199999	265.473999977	266.844000101	269.515000105	0	25	15	25	16	5	1	0	0
272.713000059	6.54099988999997	274.740999937	276.720999956	279.253999949	0	26	5	8	20	5	2	1	0
282.934999943	9.16600012800001	284.963000059	288.443000078	292.101000071	0	27	28	25	30	5	1	0	0
294.805000067	5.49099993700003	296.832999945	297.443000078	300.296000004	0	28	6	5	5.99	10	2	0	0
304.046000004	6.57399988200001	306.07400012	306.713999987	310.619999886	0	29	20	20	10	15	1	1	1
312.953000069	5.14299988700003	314.980999947	315.83100009	318.095999956	0	30	22	5	19	35	2	0	0
320.403000116	12.195999861	322.430999994	330.051000118	332.598999977	0	31	7	10	8	5	2	1	0
335.46600008	5.476999998	337.493999958	338.154000044	340.943000078	0	32	16	25	19	10	1	0	0
344.240999937	6.92200016999999	346.269000053	347.69900012	351.163000107	0	33	14.99	30	15	25	1	0	0
353.336999893	10.355000019	355.36500001	359.825000048	363.691999912	0	34	15	30	20	5	1	0	0
367.295000076	6.19199991300002	369.32400012	370.203999996	373.486999989	0	35	10	21	30	20	2	1	0
375.589999914	6.169000149	377.618000031	379.318000078	381.759000063	0	36	19	30	21	10	1	0	0
384.734999895	9.16700005500002	386.763000011	389.973999977	393.90199995	0	37	10	10	15	5	2	1	0
396.038000107	4.79099988899998	398.065999985	398.305999994	400.828999996	0	38	35	19	5	22	1	1	0
404.849999905	7.024000167	406.878000021	408.318000078	411.874000072	0	39	11	6	12	8	2	1	1
415.178999901	7.05800008800003	417.207000017	419.187000036	422.236999989	0	40	10	7	5	8	1	1	0
425.259000063	6.10699987400005	427.286999941	429.226999998	431.365999937	0	41	15	10	20	9.99	2	1	0
435.196000099	6.33999991399997	437.223999977	438.703999996	441.536000013	0	42	15	20	10	5	1	1	1
444.701999903	6.570000171	446.730000019	447.380000114	451.272000074	0	43	5	30	25	28	2	1	0
453.467000008	6.87599992700001	455.494999886	457.085999966	460.342999935	0	44	15	25	25	15	2	1	0
463.961999893	8.00600004200004	465.99000001	468.00999999	471.967999935	0	45	25	15	11	22	1	1	0
475.305000067	4.70399999599999	477.332999945	477.572999954	480.009000063	0	46	10	10	5	15	1	1	0
