onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0569999218	22.2950000763	12.0859999657	29.8269999027	32.3519999981	1	1	5	30	30	5	1	0	0
35.495000124	7.8069999218	37.5250000954	39.2750000954	43.3020000458	1	2	5	30	25	28	2	1	0
46.3489999771	8.8870000839	48.3770000935	51.7179999352	55.236000061	1	3	9.99	20	10	15	1	0	0
58.5899999142	8.6470000744	60.618999958	65.0989999771	67.2369999886	1	4	25	16	10	19	1	1	0
70.1500000954	7.9340000152	72.1800000668	74.1600000858	78.0840001106	1	5	5	6	8	10	2	1	1
80.9000000954	11.2389998436	82.9289999008	88.9200000763	92.138999939	1	6	20	9.99	15	10	2	0	0
94.2630000114	5.144999981	96.2910001278	97.2910001278	99.4079999924	1	7	5	20	8	5	1	0	0
101.648999929	8.32599997600001	103.677999973	107.799000025	109.974999905	1	8	22	5	19	35	2	0	0
113.969000101	7.55999994299999	115.996999979	119.328000069	121.529000044	1	9	1	11	21	10	2	1	0
124.691999912	7.879000187	126.720999956	129.950999975	132.571000099	1	10	6	5	5.99	10	2	0	0
135.029999971	6.95099997599999	137.058000088	138.709000111	141.980999947	1	11	10	21	11	1	1	0	0
144.937999964	7.61700010300001	146.967000008	149.476999998	152.555000067	1	12	30	15	5	20	1	1	0
156.108999968	8.65799999199999	158.138000011	162.059000015	164.76699996	1	13	15	11	14	10	1	1	1
167.637000084	4.79999995200001	169.666000128	169.905999899	172.437000036	1	14	7	10	8	5	1	0	0
176.180000067	6.97799992499998	178.209000111	180.309000015	183.157999992	1	15	35	5	20	20	2	0	0
186.114000082	7.60500001900002	188.143000126	191.273000002	193.719000101	1	16	10	10	15	5	1	0	0
197.302999973	6.664999962	199.33100009	200.551000118	203.967999935	1	17	10	15	11	5	1	0	0
206.322999954	7.89300012599998	208.351999998	210.462000132	214.21600008	1	18	25	10	15	30	2	0	0
217.092999935	6.32300019300001	219.121999979	220.371999979	223.416000128	1	19	5	22	35	19	2	1	0
227.21600008	11.595999956	229.246000051	235.676000118	238.812000036	1	20	10	25	25	10	1	0	0
241.928999901	9.58200001700001	243.957999945	247.559000015	251.510999918	1	21	14.99	30	15	25	1	0	0
254.434000015	5.40000009600001	256.463000059	256.493000031	259.834000111	1	22	20	30	21	10	1	0	0
262.410000086	9.027999878	264.440000057	267.730000019	271.437999964	1	23	30	14.99	25	15	1	1	0
273.726000071	8.830999851	275.755000114	279.924999952	282.556999922	1	24	15	25	22	11	1	0	0
284.812000036	11.576999903	286.839999914	292.551000118	296.388999939	1	25	15	25	25	15	1	0	0
299.976000071	6.43499994199999	302.005000114	303.025000095	306.411000013	1	26	10	25	30	15	2	1	0
309.837000132	8.17399978599997	311.865999937	315.605999947	318.010999918	1	27	11	22	25	15	2	1	0
320.321000099	4.62399983400002	322.349999905	322.390000105	324.944999933	1	28	5	16	25	15	2	1	0
328.736999989	9.95200014099998	330.766000032	335.907000065	338.68900013	1	29	10	5.99	5	6	1	1	0
342.375999928	5.971000194	344.404999971	346.214999914	348.347000122	1	30	11	6	12	8	2	1	1
350.595999956	6.45600008999997	352.625999928	354.976000071	357.052000046	1	31	15	25	16	5	1	0	0
359.828000069	9.30900001500004	361.857000113	366.496999979	369.137000084	1	32	12	8	6	11	1	1	0
372.970999956	6.69300007800001	375	375.670000076	379.664000034	1	33	20	20	10	15	1	1	1
382.947000027	5.402999878	384.976000071	385.246000051	388.349999905	1	34	30	19	10	21	1	1	0
392.299999952	6.847000122	394.328999996	395.489000082	399.147000074	1	35	30	5	28	25	2	0	0
401.927000046	5.05599999399999	403.957000017	404.726999998	406.98300004	1	36	20	5	15	30	2	0	0
409.112999916	6.60700011300003	411.141000032	412.960999966	415.720000029	1	37	15	10	5	11	1	1	0
418.542999983	5.50300002099999	420.572000027	421.183000088	424.046000004	1	38	10	7	5	8	1	1	0
426.367000103	7.08999991399997	428.395999908	429.916000128	433.457000017	1	39	20	5	5	8	1	1	0
436.589999914	6.23500013400002	438.620000124	440.190000057	442.825000048	1	40	30	15	20	10	1	1	1
445.957000017	12.867000103	447.984999895	455.184999943	458.82400012	1	41	20	20	5	35	1	1	0
461.484999895	6.52400016799999	463.513999939	464.844000101	468.009000063	1	42	15	20	10	5	1	1	1
470.217999935	5.014000178	472.246999979	472.726999998	475.232000113	1	43	30	20	10	21	1	1	0
477.559000015	8.700999975	479.588000059	483.898000002	486.25999999	1	44	5	15	10	10	1	0	0
488.525000095	5.55999994299998	490.553999901	490.974999905	494.085000038	1	45	21	10	19	30	2	0	0
496.914000034	6.50399994899999	498.943000078	500.153000116	503.417999983	1	46	19	10	16	25	2	0	0
