onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0569999218	8.1780002117	12.0850000381	14.5859999657	18.2350001335	1	1	30	20	10	21	1	1	0
20.3580000401	5.351999998	22.3870000839	23.6270000935	25.7100000381	1	2	15	30	25	10	1	0	0
29.0399999619	6.7780001163	31.0690000057	31.8389999866	35.8180000782	1	3	5	20	8	5	1	0	0
38.0550000668	6.3680000305	40.0840001106	40.6940000057	44.4230000973	1	4	22	5	19	35	2	0	0
47.7820000648	7.2630000115	49.8110001087	51.361000061	55.0450000763	1	5	30	14.99	25	15	1	1	0
57.4270000458	6.7660000324	59.4560000896	60.5559999943	64.1930000782	1	6	10	25	25	10	1	0	0
68.1070001125	6.5729999543	70.1349999905	71.5360000134	74.6800000668	1	7	15	5	10	10	2	0	0
76.9570000172	8.1930000782	78.9869999886	82.7569999695	85.1500000954	1	8	6	11	12	8	1	0	0
88.381000042	6.0869998932	90.4100000858	91.0199999809	94.4679999352	1	9	20	20	35	5	1	0	0
97.9579999447	5.2530000213	99.9869999886	100.707000017	103.210999966	1	10	20	20	10	15	1	1	1
105.815999985	6.37300014499999	107.845000029	108.335000038	112.18900013	1	11	5	16	25	15	2	1	0
115.203000069	5.17400002400001	117.232000113	117.621999979	120.377000093	1	12	10	5.99	5	6	1	1	0
123.15899992	6.813000202	125.187999964	127.258000135	129.972000122	1	13	5.99	10	6	5	1	0	0
132.049999952	6.22300005	134.078999996	136.209000111	138.273000002	1	14	30	19	10	21	1	1	0
141.707000017	5.93899989099998	143.736000061	144.065999985	147.645999908	1	15	5	30	25	28	2	1	0
149.779000044	5.36400008200002	151.808000088	152.758000135	155.143000126	1	16	20	10	30	15	2	1	1
157.753000021	5.628999948	159.782000065	160.232000113	163.381999969	1	17	11	1	10	21	2	0	0
167.154999971	5.268000126	169.184000015	169.854000092	172.423000097	1	18	16	5	15	25	2	0	0
176.217999935	6.10800004000001	178.246999979	179.566999912	182.325999975	1	19	7	10	8	5	1	0	0
185.14199996	6.60000014300002	187.171000004	188.561000109	191.742000103	1	20	5	22	35	19	2	1	0
193.861000061	5.85599994700002	195.888999939	197.400000095	199.717000008	1	21	19	30	21	10	1	0	0
203.628000021	6.47399997700001	205.657000065	206.167000055	210.101999998	1	22	21	10	20	30	2	0	0
213.013999939	6.775000095	215.042999983	217.023000002	219.789000034	1	23	30	15	10	25	1	1	0
222.769000053	4.29399991099999	224.798000097	224.967999935	227.062999964	1	24	5	15	10	10	2	1	0
230.038000107	6.378999948	232.065999985	232.70600009	236.417000055	1	25	14	10	15	11	2	1	1
238.697000027	6.60299992500001	240.726000071	242.286000013	245.299999952	1	26	15	25	22	11	1	0	0
249.16899991	6.55100011900001	251.197999954	251.687999964	255.720000029	1	27	11	6	12	8	2	1	1
259.079999924	6.13499998999998	261.10800004	261.187999964	265.214999914	1	28	25	16	10	19	1	1	0
267.285000086	4.70799994499998	269.31400013	269.334000111	271.993000031	1	29	15	10	5	11	1	1	0
274.555000067	6.02499985700001	276.584000111	278.223999977	280.579999924	1	30	11	22	25	15	2	1	0
283.180999994	5.00300002099999	285.210000038	286.110000134	288.184000015	1	31	21	10	1	11	1	1	0
290.661000013	7.80200004600005	292.690000057	294.829999924	298.463000059	1	32	11	5	10	15	2	0	0
301.786999941	5.49000000900003	303.815000057	304.555000067	307.27699995	1	33	30	5	5	30	1	1	0
309.406000137	6.14499998100001	311.434999943	312.505000114	315.551000118	1	34	20	5	5	8	1	1	0
317.825999975	5.60700011299997	319.855000019	321.065000057	323.433000088	1	35	5	8	10	7	2	1	0
325.664000034	6.83999991499996	327.693000078	328.792999983	332.503999949	1	36	30	5	28	25	2	0	0
335.69900012	6.12199997900001	337.727999926	339.288000107	341.821000099	1	37	5	35	20	20	1	0	0
344.960000038	7.26699996000002	346.99000001	348.450000048	352.226999998	1	38	5	20	30	15	2	1	0
354.700999975	4.65199995099999	356.729000092	357.069000006	359.352999926	1	39	19	10	16	25	2	0	0
361.611000061	4.621000052	363.638999939	363.999000072	366.232000113	1	40	20	5	15	30	2	0	0
369.224999905	5.75600004199998	371.253999949	371.79399991	374.980999947	1	41	10	5	15	20	2	1	1
377.750999928	6.18400001499998	379.779000044	380.269000053	383.934999943	1	42	15	25	25	15	1	0	0
386.541000128	5.84499978999997	388.569999933	388.579999924	392.385999918	1	43	5	6	8	10	2	1	1
394.513000011	5.66899991100001	396.542000055	397.022000074	400.181999922	1	44	20	9.99	15	10	1	1	0
403.71600008	5.09200000799996	405.745000124	406.345000029	408.808000088	1	45	15	25	14.99	30	2	0	0
412.536999941	5.41499996200002	414.565999985	414.96600008	417.951999903	1	46	9.99	20	10	15	1	0	0
