onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.1089999676	33.9429998398	12.2009999752	41.2019999027	44.0519998074	1	1	25	15	30	14.99	2	1	0
46.5849997997	12.5760002137	48.6139998436	55.3239998817	59.1610000134	1	2	5	6	8	10	2	1	1
61.2189998627	27.1640000343	63.246999979	84.6889998913	88.382999897	1	3	25	10	15	30	2	0	0
91.513999939	10.260999918	93.5419998169	99.2419998646	101.774999857	1	4	10	10	15	5	2	1	0
105.213999987	9.05900001500001	107.241999865	112.031999826	114.273000002	1	5	5	8	10	7	2	1	0
117.725999832	8.95399999600001	119.753999949	123.273999929	126.679999828	1	6	15	25	16	5	1	0	0
129.5849998	22.370000124	131.612999916	147.923999786	151.954999924	1	7	10	25	25	10	2	1	0
154.101999998	20.251999855	156.129999876	170.80099988	174.353999853	1	8	20	20	5	35	2	0	0
177.602999926	7.25699996899999	179.630999804	181.430999994	184.859999895	1	9	20	9.99	15	10	1	1	0
187.625999928	9.02399992900001	189.653999805	193.224999905	196.649999857	1	10	15	30	20	5	1	0	0
199.968999863	7.49200010300001	201.996999979	204.487999916	207.460999966	1	11	5	6	10	5.99	2	1	0
210.482999802	8.68500018099999	212.510999918	215.840999842	219.167999983	1	12	10	25	30	15	2	1	0
221.363999844	15.797000169	223.392999887	234.302999973	237.161000013	1	13	10	15	11	5	1	0	0
239.260999918	8.365999937	241.289999962	245.409999847	247.626999855	1	14	19	10	16	25	2	0	0
249.911000013	14.878999949	251.938999891	262.399999857	264.789999962	1	15	12	8	11	6	1	1	1
267.53399992	6	269.561999798	270.90199995	273.53399992	1	16	9.99	20	10	15	1	0	0
277.50999999	22.80099988	279.538999796	297.5	300.31099987	1	17	15	25	22	11	1	0	0
302.951999903	8.65899991999999	304.979999781	309.25	311.610999823	1	18	25	15	5	16	1	1	0
314.640999794	6.95900011100002	316.66899991	318.678999901	321.599999905	1	19	14.99	30	15	25	1	0	0
323.680999994	7.83099985199999	325.708999872	328.00999999	331.511999846	1	20	15	10	5	11	1	1	0
335.445999861	4.65600013699998	337.473999977	337.703999996	340.101999998	1	21	20	30	21	10	1	0	0
342.475999832	11.246000052	344.504999876	350.024999857	353.721999884	1	22	15	11	14	10	1	1	1
355.830999851	7.47300005	357.858999968	360.228999853	363.303999901	1	23	10	5	15	20	2	1	1
367.220999956	6.34399986299996	369.248999834	370.328999996	373.564999819	1	24	30	19	10	21	1	1	0
377.507999897	6.70499992399999	379.536999941	381.986999989	384.212999821	1	25	6	11	12	8	2	1	0
387.006999969	15.481999875	389.034999847	400.206999779	402.488999844	1	26	19	30	21	10	1	0	0
405.254999876	8.28900003400003	407.28399992	410.813999891	413.54399991	1	27	11	22	25	15	2	1	0
416.153999805	8.79299998300002	418.182999849	422.532999992	424.946999788	1	28	30	15	20	10	1	1	1
428.956999779	7.40500021000003	430.985999823	433.426999807	436.361999989	1	29	30	15	5	20	1	1	0
439.922999859	9.62599992700001	441.95299983	447.072999954	449.548999786	1	30	25	15	15	25	1	1	0
452.207999945	13.201999902	454.237999916	462.687999964	465.409999847	1	31	10	15	20	20	2	1	1
468.583999872	11.424999953	470.613999844	475.953999996	480.008999825	1	32	20	5	5	8	1	1	0
483.320999861	6.74699997900001	485.351999998	486.40199995	490.06799984	1	33	30	20	10	21	1	1	0
493.893999815	5.897000074	495.922999859	497.302999973	499.790999889	1	34	22	5	19	35	2	0	0
503.277999878	9.38499999000004	505.307999849	509.127999783	512.662999868	1	35	5.99	10	6	5	1	0	0
515.019999981	9.37699985500001	517.049999952	520.880999804	524.396999836	1	36	8	5	5	20	2	0	0
528.346999884	7.66400003400008	530.376999855	533.706999779	536.010999918	1	37	5	30	25	28	2	1	0
538.666999817	8.05000019099998	540.695999861	544.505999804	546.717000008	1	38	10	19	25	16	2	1	0
550.421999931	11.918999911	552.450999975	559.571999788	562.340999842	1	39	5	15	10	10	2	1	0
565.76699996	8.04999995200001	567.796999931	570.486999989	573.816999912	1	40	8	5	7	10	2	0	0
576.609999895	9.17499995200001	578.639999866	583.71999979	585.784999847	1	41	5	30	30	5	2	1	0
588.985999823	16.521000146	591.015999794	602.815999985	605.506999969	1	42	20	20	35	5	2	1	0
608.244999886	7.85500001900004	610.273999929	613.893999815	616.099999905	1	43	35	19	5	22	1	1	0
618.950999975	12.86500001	620.979999781	628.290999889	631.815999985	1	44	21	10	1	11	1	1	0
634.332999945	8.86800002999996	636.360999823	640.14199996	643.200999975	1	45	11	1	10	21	2	0	0
646.381999969	10.1299998769999	648.411000013	653.150999784	656.511999846	1	46	28	25	30	5	1	0	0
