onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0679998398	6.7090001106	12.0959999561	12.9779999256	16.7769999504	0	1	5	30	25	28	2	1	0
20.7649998665	4.8159999847	22.7929999828	23.503000021	25.5809998512	0	2	5	8	20	5	2	1	0
27.871999979	4.8159999848	29.8999998569	30.3510000706	32.6879999638	0	3	21	10	1	11	1	1	0
35.6019999981	5.1689999103	37.631000042	38.381000042	40.7709999084	0	4	20	20	35	5	2	1	0
43.9670000076	6.2130000592	45.9960000515	46.9259998798	50.1800000668	0	5	22	5	19	35	1	1	0
54.0969998837	6.8020000457	56.125	56.9149999619	60.8989999294	0	6	10	25	25	10	2	1	0
63.2790000439	7.0839998722	65.3069999218	66.378000021	70.3629999161	0	7	5	15	10	10	2	1	0
73.9340000153	6.48099994659999	75.9619998932	76.7419998646	80.4149999619	0	8	10	25	30	15	2	1	0
82.6570000648	5.4019999505	84.6870000362	85.3369998932	88.0590000153	0	9	8	5	5	20	1	1	0
91.3639998436	4.76200008390001	93.3919999599	94.0119998455	96.1259999275	0	10	25	15	5	16	1	1	0
98.2599999905	6.32800006849999	100.287999868	100.549000025	104.588000059	0	11	16	25	19	10	2	1	0
107.39199996	6.40199994999999	109.421000004	110.080999851	113.79399991	0	12	15	25	22	11	2	1	0
117.532999992	6.22300005	119.562999964	120.182999849	123.756000042	0	13	30	5	28	25	1	1	0
127.628999949	5.55399989999999	129.657000065	130.917999983	133.182999849	0	14	5.99	10	6	5	2	1	0
136.878999949	5.101999998	138.907000065	139.417000055	141.980999947	0	15	25	15	15	25	1	1	0
145.111999989	5.52799987700001	147.141000032	147.580999851	150.639999866	0	16	20	5	15	30	1	1	0
154.246000051	4.90999984799998	156.273999929	156.703999996	159.155999899	0	17	12	8	6	11	1	1	0
162.786000013	5.24300003099998	164.815000057	165.934999943	168.029000044	0	18	25	15	30	14.99	2	1	0
171.345999956	5.60999989499999	173.374000072	173.853999853	176.955999851	0	19	8	5	7	10	2	0	0
179.659999847	5.04200005600001	181.687999964	181.787999868	184.701999903	0	20	5	30	30	5	2	1	0
188.099999905	5.92100000299999	190.128999949	190.779000044	194.020999908	0	21	25	15	11	22	1	1	0
196.174000025	6.615999937	198.203000069	200.372999907	202.789999962	0	22	10	21	30	19	2	1	0
206.164999962	5.07399988200001	208.19299984	209.162999868	211.238999844	0	23	15	20	10	5	1	1	1
215.022000074	5.98099994699999	217.049999952	217.601000071	221.003000021	0	24	20	20	5	35	1	1	0
224.542000055	5.79399991100001	226.569999933	227.539999962	230.335999966	0	25	10	7	5	8	2	0	0
234.049999952	4.93000006699998	236.078000069	236.667999983	238.980000019	0	26	30	20	10	21	1	1	0
242.52699995	6.227999926	244.555000067	245.394999981	248.754999876	0	27	15	11	14	10	1	1	1
252.65199995	5.34800005	254.680999994	255.621000051	258	0	28	16	5	15	25	2	0	0
261.628999949	5.63299989699999	263.657000065	264.187000036	267.261999846	0	29	35	19	5	22	1	1	0
270.922999859	6.63200020799997	272.951999903	274.332000017	277.555000067	0	30	19	30	21	10	1	0	0
280.681999922	4.995000124	282.710000038	282.950999975	285.677000046	0	31	10	15	20	20	2	1	1
288.777999878	5.46900010100001	290.805999994	292.046000004	294.246999979	0	32	10	10	15	5	2	1	0
297.431999922	7.22099995600001	299.460999966	300.641000032	304.652999878	0	33	21	10	20	30	2	0	0
307.649999857	4.472000122	309.678999901	309.708999872	312.121999979	0	34	15	25	14.99	30	2	0	0
315.601000071	6.63499999000004	317.628999949	318.208999872	322.236000061	0	35	15	30	25	10	2	1	0
324.773999929	5.63199996999998	326.802999973	326.882999897	330.405999899	0	36	5	6	10	5.99	2	1	0
332.862999916	4.92900013900004	334.891000032	335.500999928	337.792000055	0	37	20	10	30	15	2	1	1
341.144000053	6.15699982699999	343.171999931	344.013000011	347.30099988	0	38	11	1	10	21	2	0	0
350.191999912	6.44000005699996	352.220000029	352.891000032	356.631999969	0	39	30	15	5	20	1	1	0
359.484999895	4.397000074	361.513000011	361.812999964	363.881999969	0	40	20	9.99	15	10	1	1	0
366.313999891	5.06400013000001	368.342000008	368.522000074	371.378000021	0	41	10	15	11	5	1	0	0
373.80099988	6.548000097	375.828999996	376.468999863	380.348999977	0	42	10	15	9.99	20	2	0	0
382.631999969	5.83399987299998	384.659999847	384.780999899	388.465999842	0	43	8	10	5	6	1	1	1
392.171999931	5.27399993	394.200999975	395.000999928	397.445999861	0	44	15	10	5	11	1	1	0
401.075000048	6.527999878	403.102999926	403.563999891	407.602999926	0	45	25	16	10	19	1	1	0
411.065999985	6.01799988699997	413.095000029	413.845000029	417.083999872	0	46	11	6	12	8	2	1	1
