onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0690000057	8.0779998303	12.0969998837	15.7569999695	18.146999836	0	1	10	15	9.99	20	1	1	0
20.7999999523	7.2190001011	22.8279998302	24.3179998398	28.0190000534	0	2	25	15	15	25	2	0	0
31.9849998951	7.6990001202	34.0130000114	36.5329999924	39.6840000153	0	3	5.99	10	6	5	1	0	0
42.7460000515	7.0809998512	44.7739999294	45.9539999962	49.8269999027	0	4	21	10	1	11	1	1	0
51.871999979	6.7839999199	53.8999998569	56.4110000134	58.6559998989	0	5	6	11	12	8	2	1	0
61.6829998493	8.31900000569999	63.7109999657	66.2909998894	70.001999855	0	6	30	20	10	21	1	1	0
72.2089998722	6.3190000057	74.2379999161	75.7979998589	78.5279998779	0	7	30	19	10	21	1	1	0
81.4049999714	7.1749999523	83.4329998493	86.1429998875	88.5799999237	0	8	10	25	30	15	2	1	0
92.6069998741	6.75999999050001	94.6349999905	96.1749999523	99.3669998646	0	9	5	30	25	28	2	1	0
102.155999899	5.20900011100001	104.184000015	105.093999863	107.36500001	0	10	8	5	5	20	2	0	0
109.86500001	5.01999997999999	111.892999887	112.562999964	114.88499999	0	11	20	10	30	15	2	1	1
117.509000063	6.873999834	119.536999941	120.566999912	124.382999897	0	12	10	7	5	8	1	1	0
127.756000042	4.734999895	129.78399992	130.353999853	132.490999937	0	13	10	5.99	5	6	1	1	0
135.697000027	5.70700001699998	137.724999905	138.244999886	141.404000044	0	14	11	1	10	21	2	0	0
144.503000021	6.325999975	146.530999899	147.460999966	150.828999996	0	15	8	10	5	6	1	1	1
153.509000063	7.589999914	155.536999941	158.596999884	161.098999977	0	16	15	25	14.99	30	2	0	0
165.082999945	7.369999885	167.111000061	168.440999985	172.45299983	0	17	30	14.99	25	15	1	1	0
175.76699996	5.650000095	177.796000004	179.296000004	181.417000055	0	18	30	5	5	30	1	1	0
184.879999876	5.937000036	186.907999992	188.10800004	190.816999912	0	19	15	10	20	9.99	2	1	0
194.169999838	6.53100013700001	196.198999882	197.539000034	200.700999975	0	20	19	30	21	10	1	0	0
204.395999908	4.933000088	206.424000025	207.164000034	209.328999996	0	21	11	5	10	15	2	0	0
212.263000011	6.17299985899999	214.292000055	214.931999922	218.43599987	0	22	25	15	5	16	1	1	0
222.218999863	5.75200009300002	224.246999979	224.657000065	227.970999956	0	23	25	16	10	19	1	1	0
230.142999887	4.789999962	232.171999931	232.701999903	234.932999849	0	24	8	5	7	10	2	0	0
237.180000067	6.55199980699999	239.207999945	239.747999907	243.731999874	0	25	30	15	5	20	1	1	0
245.75999999	7.32500004799999	247.789000034	249.718999863	253.085000038	0	26	10	25	25	10	2	1	0
256.55099988	7.66400003399997	258.578999996	261.279000044	264.214999914	0	27	10	10	5	15	1	1	0
266.440999985	6.66700005499996	268.470000029	269.669999838	273.10800004	0	28	15	30	25	10	1	0	0
275.740999937	5.27600002299999	277.769000053	278.299000025	281.01699996	0	29	20	30	21	10	1	0	0
284.934999943	5.98600006100003	286.963999987	287.563999891	290.921000004	0	30	20	20	5	35	1	1	0
293.217000008	6.33899998599998	295.246000051	295.905999899	299.555999994	0	31	20	20	10	15	1	1	1
303.088999987	4.897000074	305.118000031	305.507999897	307.986000061	0	32	35	5	20	20	2	0	0
311.203999996	4.56299996400003	313.233999968	313.674000025	315.76699996	0	33	15	25	16	5	1	0	0
319.306999922	6.05400013900004	321.336999893	321.746999979	325.361000061	0	34	15	5	10	10	2	0	0
328.474999905	4.88700008400002	330.503999949	331.093999863	333.361999989	0	35	22	11	15	25	2	0	0
336.81099987	6.18200016100002	338.838999987	339.238999844	342.993000031	0	36	5	11	15	10	2	1	0
346.210000038	4.86399984400003	348.238999844	348.569000006	351.073999882	0	37	10	5	15	20	2	1	1
354.513999939	7.16100001300003	356.54399991	359.613999844	361.674999952	0	38	15	11	14	10	1	1	1
364.753999949	5.98600006100003	366.78399992	368.664000034	370.74000001	0	39	5	22	35	19	2	1	0
373.829999924	5.85299992500001	375.858999968	377.269000053	379.682999849	0	40	30	5	28	25	2	0	0
383.279000044	5.07799983000001	385.307999849	385.807999849	388.356999874	0	41	20	5	15	30	2	0	0
390.422999859	6.650000095	392.450999975	393.190999985	397.072999954	0	42	11	6	12	8	2	1	1
399.914999962	5.93199992199999	401.94299984	402.412999868	405.846999884	0	43	5	8	20	5	2	1	0
408.128999949	5.56900000500002	410.157000065	410.626999855	413.697999954	0	44	19	35	22	5	1	0	0
415.819000006	6.68799996299998	417.846999884	418.687000036	422.506999969	0	45	25	15	11	22	1	1	0
424.652999878	5.38400006299997	426.680999994	427.470999956	430.036999941	0	46	16	25	19	10	1	0	0
