onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0690000057	10.9009997845	12.0969998837	17.4279999733	20.9699997902	1	1	1	11	21	10	2	1	0
23.5819997787	6.7170000077	25.6109998226	27.3409998417	30.2989997864	1	2	8	5	7	10	2	0	0
32.5669999123	7.2279999256	34.5949997902	35.9849998951	39.7949998379	1	3	10	10	5	15	2	0	0
42.6819999218	8.3339998722	44.7109999657	48.3409998417	51.015999794	1	4	19	35	22	5	1	0	0
53.8079998493	5.3310000897	55.8369998932	56.8579998016	59.138999939	1	5	15	25	16	5	1	0	0
62.3209998608	7.3789999485	64.3499999046	65.9199998379	69.6999998093	1	6	5	22	35	19	2	1	0
72.393999815	6.7460000515	74.4239997864	76.5839998722	79.1399998665	1	7	21	10	20	30	2	0	0
82.4679999352	5.8589999675	84.496999979	84.996999979	88.3269999027	1	8	10	19	25	16	1	0	0
90.6509997845	7.7730000019	92.6809999943	95.9110000134	98.4239997864	1	9	30	19	10	21	1	1	0
102.133999825	7.75699996899999	104.161999941	106.291999817	109.890999794	1	10	12	8	6	11	2	0	0
112.117999792	8.64400005399999	114.145999908	118.217000008	120.761999846	1	11	10	15	20	20	2	1	1
123.355999947	8.98099994600001	125.38499999	128.555999994	132.336999893	1	12	10	25	25	10	1	0	0
135.394999981	5.316999912	137.422999859	138.513000011	140.711999893	1	13	22	11	15	25	2	0	0
144.586999893	6.634000063	146.61500001	148.394999981	151.220999956	1	14	5	30	25	28	2	1	0
153.769999981	5.56900000599998	155.798999786	156.758999825	159.338999987	1	15	5	6	8	10	2	1	1
161.4599998	7.476999998	163.488999844	165.648999929	168.936999798	1	16	5	35	20	20	1	0	0
171.780999899	8.98200011200001	173.809999943	176.799999952	180.763000011	1	17	15	10	20	9.99	2	1	0
184.184999943	6.86699986399998	186.214999914	188.654999971	191.051999807	1	18	10	5.99	5	6	1	1	0
194.448999882	6.861000061	196.477999926	197.56799984	201.309999943	1	19	11	5	10	15	2	0	0
204.087999821	9.80599999399999	206.116999865	210.876999855	213.893999815	1	20	6	5	5.99	10	2	0	0
217.369999886	10.821000099	219.399999857	225.319999933	228.190999985	1	21	30	15	10	25	2	0	0
230.380999804	7.70300006799999	232.411999941	234.861999989	238.083999872	1	22	30	15	20	10	1	1	1
240.189999819	6.74699997899998	242.218999863	243.048999786	246.936999798	1	23	12	8	11	6	1	1	1
249.861999989	6.56499981800002	251.890999794	253.840999842	256.426999807	1	24	25	15	11	22	2	0	0
258.580999851	4.595000029	260.610999823	260.750999928	263.17599988	1	25	15	30	20	5	1	0	0
266.663999796	15.83100009	268.694000006	279.473999977	282.494999886	1	26	5	20	30	15	2	1	0
285.536000013	6.674999953	287.564999819	289.13499999	292.210999966	1	27	30	5	28	25	2	0	0
294.898000002	10.890999794	296.926999807	303.207999945	305.788999796	1	28	30	20	10	21	1	1	0
308.122999907	8.16799998199997	310.15199995	312.621999979	316.290999889	1	29	5	20	8	5	1	0	0
319.852999926	6.91899991000003	321.881999969	323.671999931	326.771999836	1	30	10	10	15	5	1	0	0
329.439999819	8.08100008900004	331.46999979	334.289999962	337.520999908	1	31	30	14.99	25	15	2	0	0
341.268999815	6.192000151	343.298999786	343.468999863	347.460999966	1	32	35	5	20	20	2	0	0
350.194999933	4.595000029	352.223999977	352.263999939	354.789999962	1	33	25	15	5	16	1	1	0
358.287999868	5.20700001800003	360.316999912	361.366999865	363.494999886	1	34	15	11	14	10	1	1	1
367.110999823	7.66499996100004	369.139999866	371.220999956	374.775999784	1	35	5	11	15	10	2	1	0
377.460999966	10.306999921	379.49000001	383.799999952	387.767999887	1	36	15	25	14.99	30	2	0	0
390.816999912	6.25900006299997	392.84499979	393.104999781	397.075999975	1	37	10	21	11	1	1	0	0
400.963999987	8.686999797	402.992999792	406.303999901	409.650999784	1	38	19	30	21	10	1	0	0
412.771999836	6.07700014099998	414.80099988	416.55099988	418.848999977	1	39	10	15	9.99	20	2	0	0
421.34499979	6.48900008200002	423.373999834	424.113999844	427.833999872	1	40	10	5	15	20	2	1	1
430.99000001	9.01399993899997	433.017999887	436.057999849	440.003999949	1	41	20	5	5	8	2	0	0
442.196999788	6.48100018499997	444.225999832	444.945999861	448.677999973	1	42	19	10	16	25	2	0	0
451.436999798	4.96800017300001	453.464999914	454.184999943	456.404999971	1	43	30	5	5	30	2	0	0
459.189999819	7.26300001100003	461.217999935	463.277999878	466.45299983	1	44	15	30	25	10	1	0	0
470.034999847	7.93900013000001	472.062999964	474.652999878	477.973999977	1	45	5	8	10	7	2	1	0
481.277999878	6.45600008999997	483.305999994	483.915999889	487.733999968	1	46	15	25	25	15	1	0	0
