onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0559999943	4.9119999409	12.0850000381	12.4049999714	14.9679999352	0	1	35	5	20	20	1	1	0
17.7130000591	7.746999979	19.7419998646	21.501999855	25.4600000381	0	2	20	9.99	15	10	1	1	0
29.0980000496	7.9749999046	31.126999855	34.8980000019	37.0729999542	0	3	14	10	15	11	2	1	1
40.5669999123	6.6280000209	42.5959999561	44.4659998417	47.1949999332	0	4	20	30	21	10	1	0	0
50.0099999905	9.0220000743	52.0390000343	55.3789999485	59.0320000648	0	5	20	20	5	35	1	1	0
62.486000061	8.5729999543	64.5149998665	67.4159998894	71.0590000153	0	6	10	19	25	16	2	1	0
73.5759999752	6.55500006679999	75.6039998531	76.2849998474	80.131000042	0	7	10	25	30	15	2	1	0
82.736000061	8.4839999676	84.7649998665	88.0249998569	91.2200000286	0	8	8	5	5	20	2	0	0
94.6069998741	6.1860001089	96.635999918	96.9159998894	100.792999983	0	9	30	15	5	20	1	1	0
103.740999937	6.710000038	105.769999981	107.309999943	110.450999975	0	10	10	7	5	8	1	1	0
113.190000057	6.706999779	115.218999863	115.928999901	119.896999836	0	11	15	10	5	11	1	1	0
123.261999846	6.59800004899999	125.290999889	126.220999956	129.859999895	0	12	20	5	5	8	1	1	0
131.899999857	6.64000010499998	133.927999973	134.707999945	138.539999962	0	13	15	25	25	15	2	1	0
142.463999987	6.82200002600001	144.493000031	146.582999945	149.286000013	0	14	15	20	10	5	1	1	1
153.273999929	7.11899995799999	155.303999901	156.914000034	160.392999887	0	15	21	10	19	30	2	0	0
163.053999901	5.799000025	165.082999945	165.503000021	168.852999926	0	16	30	20	10	21	1	1	0
171.215999842	9.63600015599999	173.246000051	178.68599987	180.851999998	0	17	6	11	12	8	2	1	0
184.207000017	5.115999937	186.234999895	186.796000004	189.322999954	0	18	15	25	16	5	1	0	0
192.631999969	7.95600009	194.661000013	197.590999842	200.588000059	0	19	12	8	11	6	1	1	1
202.846999884	4.861000061	204.875999928	205.536000013	207.707999945	0	20	5	30	25	28	2	1	0
211.063999891	9.101999998	213.092999935	216.273000002	220.165999889	0	21	8	5	7	10	2	0	0
222.304999828	5.57800006899998	224.333999872	225.674000025	227.882999897	0	22	20	5	15	30	1	1	0
230.855000019	5.75799989700002	232.884000063	234.313999891	236.612999916	0	23	19	35	22	5	1	0	0
239.391000032	6.43199992200002	241.421000004	242.471999884	245.822999954	0	24	9.99	20	10	15	1	0	0
249.53399992	7.360000133	251.562000036	253.611999989	256.894000053	0	25	22	11	15	25	1	1	0
259.026000023	6.61800003000002	261.053999901	262.194000006	265.644000053	0	26	20	10	30	15	2	1	1
269.263999939	5.93600010900002	271.292999983	271.782999992	275.200000048	0	27	10	15	20	20	2	1	1
277.677000046	4.53499984699999	279.704999924	279.905999899	282.211999893	0	28	11	1	10	21	2	0	0
285.22300005	6.14199996000002	287.251999855	288.822000027	291.36500001	0	29	19	10	16	25	2	0	0
293.555999994	5.11999988600002	295.585999966	296.595999956	298.67599988	0	30	25	10	10	25	1	1	0
301.28399992	6.27399992900001	303.312999964	303.922999859	307.557999849	0	31	25	10	15	30	1	1	0
310.816999912	5.54600000399995	312.846999884	313.366999865	316.362999916	0	32	8	10	5	6	1	1	1
319.460000038	5.46999979000003	321.487999916	322.299000025	324.929999828	0	33	5	30	30	5	2	1	0
327.815999985	5.04299998299996	329.845000029	330.526000023	332.858999968	0	34	5.99	10	6	5	1	0	0
335.697000027	6.76300001099997	337.724999905	339.13499999	342.460000038	0	35	5	22	35	19	2	1	0
345.838000059	6.45999979999999	347.866999865	348.677999973	352.297999859	0	36	5	6	10	5.99	2	1	0
356.02699995	4.30699992199999	358.055999994	358.205999851	360.333999872	0	37	25	15	11	22	1	1	0
362.938999891	5.075999975	364.967999935	365.779000044	368.014999866	0	38	5	16	25	15	2	1	0
370.506999969	11.411000014	372.536000013	378.305999994	381.917999983	0	39	25	15	30	14.99	2	1	0
384.850999832	5.74400019699999	386.881000042	387.891000032	390.595000029	0	40	30	5	28	25	1	1	0
393.855999947	10.065999984	395.88499999	400.615999937	403.921999931	0	41	14.99	30	15	25	1	0	0
406.809999943	6.10400009100005	408.838000059	409.438999891	412.914000034	0	42	11	5	10	15	2	0	0
416.889999866	5.58200001800003	418.917999983	419.477999926	422.471999884	0	43	15	5	10	10	1	1	0
426.134000063	5.95399999600005	428.161999941	428.701999903	432.088000059	0	44	1	11	21	10	2	1	0
434.353999853	4.58600020400002	436.381999969	436.802000046	438.940000057	0	45	30	19	10	21	1	1	0
441.454999924	5.98500013300003	443.483999968	444.583999872	447.440000057	0	46	10	10	5	15	1	1	0
