onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0569999218	16.0599999428	12.0849997997	23.9659998417	26.1169998646	0	1	11	5	10	15	1	1	0
29.4919998646	9.2990000248	31.521999836	34.7819998264	38.7909998894	0	2	21	10	19	30	2	0	0
41.3049998283	7.5520000458	43.3349997997	46.1459999084	48.8569998741	0	3	8	10	5	6	1	1	1
51.2679998875	12.6070001125	53.2960000038	59.9359998703	63.875	0	4	15	25	22	11	1	0	0
65.9859998226	7.8550000191	68.013999939	70.1849999428	73.8409998417	0	5	15	25	25	15	1	0	0
77.2849998474	8.3289999962	79.3139998913	82.2849998474	85.6139998436	0	6	9.99	20	10	15	2	1	0
87.7429997921	7.08500003810001	89.771999836	91.1419999599	94.8279998302	0	7	30	19	10	21	1	1	0
98.0289998055	7.53100013749999	100.057999849	102.677999973	105.559999943	0	8	10	19	25	16	2	1	0
109.309999943	6.65199995	111.338999987	112.088999987	115.961999893	0	9	20	10	30	15	2	1	1
118.275999784	7.683000088	120.303999901	122.704999924	125.958999872	0	10	20	9.99	15	10	1	1	0
129.893999815	5.35400009200001	131.922999859	132.733999968	135.247999907	0	11	30	5	28	25	2	0	0
137.559000015	5.25299978299998	139.587999821	140.687999964	142.811999798	0	12	5	30	25	28	2	1	0
144.95299983	6.361999989	146.981999874	149.15199995	151.314999819	0	13	30	14.99	25	15	1	1	0
153.63499999	6.67599987999998	155.663999796	157.243999958	160.31099987	0	14	20	20	35	5	1	0	0
162.375999928	8.50200009299999	164.404999971	167.42599988	170.878000021	0	15	21	10	1	11	1	1	0
173.02699995	7.74300003100001	175.055999994	176.815999985	180.769999981	0	16	11	22	25	15	2	1	0
184.507999897	4.55900001500001	186.537999868	186.878000021	189.066999912	0	17	16	5	15	25	2	0	0
193.075999975	7.14199995999999	195.105000019	196.704999924	200.217999935	0	18	14.99	30	15	25	2	1	0
203.207999945	5.25	205.235999823	205.93599987	208.457999945	0	19	5	11	15	10	2	1	0
212	4.642999887	214.028999805	214.118999958	216.642999887	0	20	10	5	15	20	2	1	1
220.616999865	4.985000133	222.645999908	222.895999908	225.601999998	0	21	20	30	21	10	1	0	0
229.370999813	5.14200019800001	231.399999857	231.889999866	234.513000011	0	22	25	10	15	30	2	0	0
237.561999798	7.77600002300002	239.590999842	241.900999784	245.337999821	0	23	10	7	5	8	2	0	0
249.248999834	7.585999966	251.277999878	254.057999849	256.8349998	0	24	12	8	6	11	1	1	0
259.89199996	5.71700000799996	261.921000004	262.460999966	265.608999968	0	25	25	15	5	16	1	1	0
268.254999876	5.47900009199998	270.284999847	270.954999924	273.733999968	0	26	11	6	12	8	2	1	1
276.597999811	4.94400000599995	278.626999855	279.086999893	281.541999817	0	27	15	11	14	10	1	1	1
283.68599987	7.05299997399999	285.714999914	287.234999895	290.738999844	0	28	5	20	8	5	1	0	0
293.937999964	5.46199989299998	295.967000008	296.476999998	299.399999857	0	29	10	21	11	1	1	0	0
302.232999802	6.21800017300001	304.261999846	305.041999817	308.450999975	0	30	5	30	30	5	1	0	0
311.198999882	5.19799995400001	313.228999853	313.848999977	316.396999836	0	31	10	21	30	20	2	1	0
318.44299984	5.94900011999999	320.472999811	321.143999815	324.39199996	0	32	19	10	16	25	2	0	0
327.247999907	5.51600003199997	329.27699995	329.347999811	332.763999939	0	33	5	15	10	10	2	1	0
336.547999859	6.06599998499996	338.576999903	339.146999836	342.613999844	0	34	5	35	20	20	2	1	0
345.201999903	5.44199991199997	347.231999874	347.822999954	350.643999815	0	35	15	5	10	10	2	0	0
353.965999842	6.23500013300003	355.994999886	357.536000013	360.200999975	0	36	20	5	5	8	1	1	0
362.623999834	5.63100004199998	364.653999805	365.243999958	368.254999876	0	37	35	19	5	22	1	1	0
370.508999825	5.07300019199999	372.538999796	373.388999939	375.582000017	0	38	5.99	10	6	5	1	0	0
378.382999897	5.65100002299999	380.412999868	381.622999907	384.03399992	0	39	10	25	25	10	2	1	0
387.089999914	5.74900007300005	389.118999958	389.628999949	392.838999987	0	40	20	20	10	15	1	1	1
395.359999895	7.93799996400003	397.388999939	399.368999958	403.297999859	0	41	10	5.99	5	6	1	1	0
407.231999874	5.16499996200002	409.260999918	409.390999794	412.396999836	0	42	8	5	7	10	2	0	0
415.475999832	8.29700016999999	417.505999804	421.245999813	423.773000002	0	43	30	15	10	25	1	1	0
427.684000015	4.99699997900001	429.714999914	430.43599987	432.680999994	0	44	20	5	15	30	2	0	0
436.513000011	6.53699994100003	438.542999983	439.392999887	443.049999952	0	45	5	20	30	15	2	1	0
446.587999821	4.66000008600003	448.617999792	449.138000011	451.247999907	0	46	22	5	19	35	2	0	0
