onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.1519999504	8.228000164	12.1809999943	15.742000103	18.3800001144	0	1	5	20	8	5	2	1	0
21.628000021	8.5230000019	23.6560001373	26.8159999847	30.1510000229	0	2	10	5	15	20	2	1	1
32.75	10.2339999676	34.7780001163	39.1590001583	42.9839999676	0	3	15	30	25	10	2	1	0
45.0970001221	7.8810000419	47.125	50.106000185	52.978000164	0	4	11	6	12	8	2	1	1
55.0650000572	8.0480000973	57.0930001736	60.1830000877	63.1130001545	0	5	5	8	10	7	2	1	0
65.1519999504	6.9650001526	67.1800000668	68.6300001144	72.117000103	0	6	14.99	30	15	25	1	0	0
75.7150001526	6.7319998741	77.7430000305	79.5140001774	82.4470000267	0	7	30	19	10	21	1	1	0
86.2250001431	5.6229999065	88.253000021	89.5529999733	91.8480000496	0	8	10	21	11	1	1	0	0
95.128000021	8.400000095	97.1560001373	100.996999979	103.528000116	0	9	5	6	10	5.99	2	1	0
105.769000053	9.98399996800001	107.79700017	112.417000055	115.753000021	0	10	15	10	5	11	1	1	0
119.308000088	7.41100001300001	121.335999966	124.196000099	126.719000101	0	11	30	15	10	25	1	1	0
129.067000151	7.17499995200001	131.095000029	132.825000048	136.242000103	0	12	20	9.99	15	10	1	1	0
139.11500001	7.31500005700002	141.143000126	142.773000002	146.430000067	0	13	25	15	15	25	1	1	0
148.680000067	8.480999946	150.708000183	154.269000053	157.161000013	0	14	22	11	15	25	2	0	0
159.424000025	6.49600005100001	161.452000141	162.111999989	165.920000076	0	15	8	5	7	10	2	0	0
168.531000137	6.11500000999999	170.560000181	170.930000067	174.646000147	0	16	15	25	16	5	1	0	0
178.08100009	4.968999862	180.108999968	180.560000181	183.049999952	0	17	19	35	22	5	1	0	0
187.032000065	7.946000099	189.061000109	191.321000099	194.978000164	0	18	35	5	20	20	2	0	0
197.861999989	8.30000018999999	199.891000032	202.321000099	206.162000179	0	19	15	11	14	10	2	0	1
208.537000179	5.07399988200001	210.565000057	211.255000114	213.611000061	0	20	10	21	30	20	2	1	0
217.21600008	6.77900004400001	219.243999958	220.434000015	223.995000124	0	21	6	11	12	8	2	1	0
227.381000042	6.29699993099999	229.411000013	231.401000023	233.677999973	0	22	19	30	21	10	1	0	0
237.209000111	5.013000011	239.238000154	240.159000158	242.222000122	0	23	20	5	5	8	1	1	0
245.069000006	8.22099995599999	247.097000122	250.187000036	253.289999962	0	24	10	25	25	10	2	1	0
255.450999975	5.548000097	257.480000019	257.910000086	260.999000072	0	25	6	5	5.99	10	2	0	0
263.998000145	6.48099994699999	266.02699995	267.917000055	270.479000092	0	26	25	15	30	14.99	2	1	0
273.784000158	6.702999831	275.812999964	277.562999964	280.486999989	0	27	21	10	20	30	2	0	0
283.625	11.35800004	285.653000116	291.312999964	294.98300004	0	28	16	25	19	10	2	1	0
297.212000132	6.21399998599998	299.24000001	299.960000038	303.426000118	0	29	25	15	11	22	1	1	0
305.746000051	5.49799990700001	307.774000168	308.335000038	311.243999958	0	30	5	6	8	10	2	1	1
314.317000151	6.20199990200001	316.345000029	317.396000147	320.519000053	0	31	20	10	30	15	2	1	1
323.937999964	6.86199998799998	325.96600008	326.916000128	330.799999952	0	32	9.99	20	10	15	1	0	0
333.947999954	5.871000052	335.976999998	336.818000078	339.819000006	0	33	5	16	25	15	2	1	0
342.498000145	5.852999926	344.52699995	344.748000145	348.351000071	0	34	15	30	20	5	1	0	0
350.787000179	5.95499992399999	352.815000057	353.026000023	356.742000103	0	35	25	28	5	30	1	1	0
360.708000183	5.48099994699999	362.736999989	363.298000097	366.18900013	0	36	5	22	35	19	2	1	0
369.503000021	6.79699993100002	371.531000137	372.311000109	376.299999952	0	37	30	5	28	25	2	0	0
380.071000099	5.58200001699998	382.098999977	383.140000105	385.653000116	0	38	5	30	30	5	2	1	0
388.794000149	6.32899999599999	390.822000027	391.532000065	395.123000145	0	39	20	20	10	15	1	1	1
397.84100008	7.576999903	399.871000051	402.220999956	405.417999983	0	40	10	15	11	5	1	0	0
408.731000185	7.24599981299997	410.759000063	413.080000162	415.976999998	0	41	10	10	15	5	2	1	0
418.06400013	4.67499995200001	420.092000008	420.572000027	422.739000082	0	42	1	11	21	10	2	1	0
425.146000147	5.77699995	427.174000025	427.844000101	430.923000097	0	43	5	15	10	10	2	1	0
433.445000172	7.58799981999999	435.47300005	437.653000116	441.032999992	0	44	30	15	5	20	1	1	0
444.037000179	6.73799991599998	446.065000057	446.725000143	450.775000095	0	45	20	20	5	35	1	1	0
454.092000008	6.33800005899997	456.120000124	456.981000185	460.430000067	0	46	10	19	25	16	2	1	0
