onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.1209998131	5.9230000973	12.1659998894	13.8459999561	16.0439999104	0	1	5	20	30	15	2	1	0
19.2269999981	6.2949998379	21.254999876	21.6949999332	25.521999836	0	2	15	11	14	10	1	1	1
29.0209999084	6.9240000248	31.0499999523	32.0499999523	35.9449999332	0	3	20	20	35	5	1	0	0
38.393999815	7.0180001259	40.4229998589	42.143999815	45.4119999409	0	4	5	30	25	28	1	0	0
48.3669998646	5.472000122	50.3959999084	50.7359998226	53.8389999866	0	5	5	16	25	15	1	0	0
56.7139999866	6.625	58.7429997921	61.0639998913	63.3389999866	0	6	28	25	30	5	1	0	0
66.5909998417	7.6330001354	68.618999958	70.4599997997	74.2239999771	0	7	8	5	5	20	2	0	0
76.9440000057	5.98499989509999	78.9729998112	80.4629998207	82.9289999008	0	8	10	5.99	5	6	2	0	0
85.8539998531	8.9179999829	87.8819999695	90.9419999123	94.771999836	0	9	5	15	10	10	2	1	0
98.7289998531	6.65700006489999	100.756999969	101.536999941	105.385999918	0	10	5	6	8	10	1	0	1
108.56799984	7.65199995	110.595999956	112.547999859	116.21999979	0	11	10	15	9.99	20	1	1	0
118.467999935	7.44799995400001	120.495999813	122.846999884	125.915999889	0	12	5	11	15	10	2	1	0
129.126999855	5.85500001899999	131.155999899	131.395999908	134.981999874	0	13	6	5	5.99	10	1	1	0
137.867999792	6.82700014099998	139.896999836	141.296999931	144.694999933	0	14	5	8	20	5	1	0	0
147.421000004	7.95799994499998	149.449999809	151.519999981	155.378999949	0	15	15	25	25	15	2	1	0
158.07799983	8.322000027	160.106999874	162.366999865	166.399999857	0	16	16	25	19	10	1	0	0
168.88499999	6.35899996799998	170.913999796	172.113999844	175.243999958	0	17	30	14.99	25	15	2	0	0
178.407999992	7.326999903	180.436999798	182.447999954	185.734999895	0	18	30	15	10	25	2	0	0
188.398999929	7.49000000999999	190.426999807	192.726999998	195.888999939	0	19	19	35	22	5	1	0	0
199.470999956	7.28099989899999	201.498999834	203.659999847	206.751999855	0	20	12	8	6	11	2	0	0
209.777999878	6.16799998299999	211.806999922	212.926999807	215.945999861	0	21	14.99	30	15	25	1	0	0
219.194000006	6.669999838	221.221999884	223.021999836	225.863999844	0	22	15	10	20	9.99	1	0	0
228.324999809	7.549000025	230.352999926	231.94299984	235.873999834	0	23	10	21	11	1	1	0	0
239.071999788	6.22100019499999	241.099999905	241.659999847	245.292999983	0	24	19	30	21	10	2	1	0
248.090999842	5.80100011799999	250.118999958	251.319999933	253.89199996	0	25	10	5	15	20	2	1	1
257.649999857	5.54200005500002	259.678999901	260.518999815	263.191999912	0	26	21	10	20	30	1	1	0
266.233999968	5.605999946	268.261999846	269.023999929	271.839999914	0	27	12	8	11	6	1	1	1
274.103999853	5.26699996000002	276.131999969	276.681999922	279.370999813	0	28	11	22	25	15	2	1	0
281.611999989	7.50999998999998	283.639999866	285.409999847	289.121999979	0	29	25	10	10	25	1	1	0
291.400999784	6.36199998899997	293.429999828	293.899999857	297.762999773	0	30	25	16	10	19	1	1	0
300.788999796	8.35000014299999	302.81799984	305.678999901	309.138999939	0	31	35	19	5	22	1	1	0
311.432999849	5.90199995099999	313.461999893	314.581999779	317.3349998	0	32	30	5	5	30	2	0	0
320.377999783	6.13700008299998	322.40899992	323.498999834	326.514999866	0	33	10	15	20	20	2	1	1
328.963999987	5.856999874	330.993999958	331.853999853	334.820999861	0	34	20	20	5	35	1	1	0
338.551999807	6.22900009199998	340.582999945	341.732999802	344.780999899	0	35	15	5	10	10	1	1	0
347.06099987	5.04200005600001	349.090999842	349.100999832	352.102999926	0	36	20	5	15	30	2	0	0
354.410999775	6.62800002099999	356.441999912	357.65199995	361.038999796	0	37	1	11	21	10	2	1	0
363.167999983	5.36999988499997	365.197999954	365.687999964	368.537999868	0	38	15	30	25	10	1	0	0
372.336999893	5.996000052	374.366999865	374.646999836	378.332999945	0	39	7	10	8	5	1	0	0
382.280999899	7.69199991200003	384.309999943	386.039999962	389.972999811	0	40	10	21	30	20	2	1	0
393.438999891	6.16700005600001	395.467999935	396.047999859	399.605999947	0	41	11	5	10	15	2	0	0
402.3349998	5.16400003400003	404.363999844	404.843999863	407.498999834	0	42	16	5	15	25	1	1	0
409.811999798	5.16600012800001	411.840999842	412.180999994	414.977999926	0	43	22	11	15	25	1	1	0
417.412999868	6.10800004000004	419.441999912	420.311999798	423.520999908	0	44	30	15	20	10	2	0	1
426.655999899	6.03699994100003	428.68599987	429.315999985	432.69299984	0	45	30	19	10	21	1	1	0
435.720999956	6.303999901	437.750999928	438.980999947	442.024999857	0	46	5	8	10	7	2	1	0
