onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0690000057	4.7099997998	12.0969998837	12.3679997921	14.7789998055	0	1	25	15	11	22	1	1	0
17.5839998722	5.8370001316	19.6119999886	20.0119998455	23.4210000038	0	2	15	25	25	15	2	1	0
26.2229998112	6.0789999962	28.2509999275	30.1710000038	32.3019998074	0	3	30	15	10	25	1	1	0
34.996999979	7.2819998265	37.0249998569	39.2949998379	42.2789998055	0	4	6	11	12	8	2	1	0
44.4299998283	8.0940001011	46.4589998722	48.7199997902	52.5239999294	0	5	22	5	19	35	2	0	0
55.3049998283	7.06400012970001	57.3339998722	58.493999958	62.368999958	0	6	20	5	15	30	1	1	0
64.993999958	6.027999878	67.0230000019	68.2239999771	71.021999836	0	7	25	10	15	30	1	1	0
73.1519999504	6.8369998932	75.1799998283	76.3999998569	79.9889998436	0	8	5.99	10	6	5	1	0	0
83.496999979	6.06099987030001	85.5269999504	86.5769999027	89.5579998493	0	9	10	21	30	20	2	1	0
92.3919999599	6.54399991039999	94.4199998379	95.3099999428	98.9359998703	0	10	30	14.99	25	15	1	1	0
102.444999933	6.170000077	104.472999811	106.342999935	108.61500001	0	11	5	20	8	5	1	0	0
111.65899992	5.536999941	113.686999798	114.086999893	117.195999861	0	12	8	5	7	10	1	1	0
119.587999821	6.26699996000001	121.615999937	121.905999899	125.854999781	0	13	25	28	5	30	1	1	0
128.599999905	6.78999996100001	130.627999783	131.877999783	135.389999866	0	14	15	20	10	5	1	1	1
138.304999828	4.343000174	140.332999945	140.472999811	142.648000002	0	15	10	19	25	16	2	1	0
146.628999949	5.82299995400001	148.657999992	149.917999983	152.451999903	0	16	25	15	5	16	1	1	0
155.492999792	6.75	157.520999908	159.070999861	162.242999792	0	17	11	5	10	15	1	1	0
165.714999914	5.38800001199999	167.742999792	168.70299983	171.102999926	0	18	1	11	21	10	2	1	0
173.30099988	5.91100001300001	175.328999996	176.078999996	179.211999893	0	19	10	25	25	10	2	1	0
182.904999971	6.21899986299999	184.932999849	186.562999964	189.123999834	0	20	12	8	11	6	1	1	1
192.703999996	6.60999989500002	194.732999802	195.742999792	199.313999891	0	21	30	5	28	25	1	1	0
202.703999996	6.312999964	204.732999802	205.822999954	209.01699996	0	22	10	15	9.99	20	1	1	0
211.5849998	5.721000194	213.612999916	213.94299984	217.305999994	0	23	30	5	5	30	1	1	0
219.779999971	5.424999953	221.807999849	222.898999929	225.204999924	0	24	22	11	15	25	1	1	0
229.129999876	6.01099991800001	231.157999992	231.738999844	235.140999794	0	25	5	22	35	19	2	1	0
237.415999889	5.93199992199999	239.444999933	240.574999809	243.347999811	0	26	30	15	5	20	1	1	0
247.001999855	6.52800011599999	249.030999899	250.870999813	253.529999971	0	27	30	19	10	21	1	1	0
256.4599998	8.325000047	258.49000001	262.359999895	264.784999847	0	28	15	5	10	10	1	1	0
267.68599987	6.70300006899998	269.714999914	270.654999971	274.388999939	0	29	10	7	5	8	1	1	0
277.11500001	5.54299998199997	279.144999981	280.104999781	282.657999992	0	30	10	5.99	5	6	1	1	0
285.497999907	5.82699990200001	287.52699995	288.076999903	291.324999809	0	31	10	10	5	15	1	1	0
295.092999935	6.03799986899998	297.121999979	298.431999922	301.130999804	0	32	5	11	15	10	2	1	0
303.742999792	6.72500014300005	305.771999836	307.441999912	310.467999935	0	33	19	10	16	25	1	1	0
314.333999872	6.470000029	316.363999844	316.983999968	320.803999901	0	34	20	20	35	5	2	1	0
323.573999882	6.12100005100001	325.603999853	326.343999863	329.694999933	0	35	14.99	30	15	25	1	0	0
332.740999937	7.28200006499998	334.769999981	336.799999952	340.023000002	0	36	30	15	20	10	1	1	1
342.493999958	6.68099999399999	344.523999929	345.944999933	349.174999952	0	37	15	25	16	5	1	0	0
352.125999928	5.27600002200001	354.155999899	354.885999918	357.40199995	0	38	20	30	21	10	1	0	0
360.51699996	7.049000025	362.546999931	363.81799984	367.565999985	0	39	20	20	5	35	1	1	0
370.831999779	5.53500008600003	372.860999823	373.511999846	376.366999865	0	40	20	9.99	15	10	1	1	0
378.590999842	5.57899999600005	380.619999886	380.970999956	384.169999838	0	41	5	8	20	5	2	1	0
386.593999863	5.05400013899998	388.621999979	389.031999826	391.648000002	0	42	10	15	20	20	2	1	1
395.059000015	5.57199978900002	397.086999893	397.648000002	400.630999804	0	43	5	6	8	10	2	1	1
404.155999899	5.65100002299999	406.184000015	407.123999834	409.806999922	0	44	11	1	10	21	2	0	0
412.745999813	5.54200005499996	414.773999929	415.885999918	418.287999868	0	45	14	10	15	11	2	1	1
420.590999842	6.54500007600001	422.618999958	424.868999958	427.135999918	0	46	21	10	19	30	1	1	0
