onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.1719999313	11.7650001049	12.2039999962	18.7049999237	21.9370000362	0	1	25	10	15	30	1	1	0
24.2109999657	11.5980000496	26.2400000095	32.0320000648	35.8090000153	0	2	15	11	14	10	2	0	1
39.3340001106	7.6949999333	41.3629999161	44.003000021	47.0290000439	0	3	22	5	19	35	1	1	0
49.2780001163	7.76699996	51.3069999218	53.9170000553	57.0450000763	0	4	35	19	5	22	1	1	0
60.7869999409	7.18799996369999	62.8150000572	64.3949999809	67.9749999046	0	5	20	20	35	5	2	1	0
71.8580000401	5.74699997900001	73.885999918	75.006000042	77.6050000191	0	6	11	22	25	15	2	1	0
80.4260001183	7.7139999866	82.4549999237	85.3550000191	88.1400001049	0	7	25	16	10	19	1	1	0
91.9119999409	8.9340000151	93.9400000572	97.2209999561	100.845999956	0	8	10	21	30	19	2	1	0
103.443000078	7.674000025	105.470999956	107.562000036	111.117000103	0	9	10	7	5	8	1	1	0
114.862999916	8.02600002299999	116.89199996	120.773000002	122.888999939	0	10	19	10	16	25	1	1	0
125.427999973	5.73900008199999	127.45600009	127.766000032	131.167000055	0	11	5	30	30	5	2	1	0
135.065000057	7.24499988600002	137.092999935	139.903000116	142.309999943	0	12	11	6	12	8	2	1	1
145.707999945	11.687999963	147.736000061	155.268000126	157.395999908	0	13	10	15	9.99	20	2	0	0
161.239000082	10.598999977	163.268000126	169.059000015	171.838000059	0	14	11	5	10	15	2	0	0
174.691999912	12.07400012	176.720999956	184.34100008	186.766000032	0	15	10	5	15	20	2	1	1
189.505000114	9.67799997399999	191.532999992	196.122999907	199.183000088	0	16	30	14.99	25	15	1	1	0
202.763000011	8.26999998099998	204.792000055	207.762000084	211.032999992	0	17	10	15	20	20	2	1	1
214.209000111	11.333999872	216.236999989	223.058000088	225.542999983	0	18	11	1	10	21	1	1	0
228.391000032	16.542999983	230.420000076	242.59100008	244.934000015	0	19	5	6	8	10	2	1	1
247.65199995	17.131000042	249.680999994	262.002000093	264.782999992	0	20	28	25	30	5	1	0	0
267.546999931	7.00200009399998	269.575999975	272.436000109	274.549000025	0	21	15	10	5	11	1	1	0
276.888000011	7.62299990700001	278.917000055	281.947000027	284.510999918	0	22	30	15	5	20	1	1	0
286.796999931	14.068000079	288.825999975	297.217000008	300.86500001	0	23	8	5	7	10	1	1	0
303.403000116	7.856999874	305.431999922	308.812000036	311.25999999	0	24	5	20	8	5	2	1	0
313.95600009	8.68599987000005	315.983999968	319.694000006	322.64199996	0	25	6	11	12	8	2	1	0
324.707000017	6.75699997000004	326.735000134	329.125999928	331.463999987	0	26	22	11	15	25	1	1	0
335.453999996	6.24200010300001	337.482000113	339.443000078	341.696000099	0	27	10	10	15	5	2	1	0
344.07400012	6.44699978800003	346.102999926	346.914000034	350.520999908	0	28	10	25	30	15	2	1	0
352.792000055	9.56699991299996	354.821000099	358.980999947	362.358999968	0	29	5.99	10	6	5	2	1	0
364.631999969	17.092999936	366.661000013	379.000999928	381.724999905	0	30	20	10	30	15	2	1	1
384.986000061	8.125999928	387.013999939	389.144000053	393.111999989	0	31	16	5	15	25	1	1	0
395.812000036	5.04800009800005	397.842000008	398.002000093	400.860000134	0	32	5	8	20	5	2	1	0
404.519999981	5.23300003999998	406.548000097	406.927999973	409.753000021	0	33	25	15	5	16	1	1	0
412.082000017	7.11700010300001	414.110000134	415.861999989	419.19900012	0	34	15	30	20	5	2	1	0
423.120000124	5.48899984399998	425.148000002	426.177999973	428.608999968	0	35	10	25	25	10	2	1	0
430.713000059	5.85800003999998	432.742000103	433.962000132	436.571000099	0	36	20	20	5	35	1	1	0
439.217000008	11.773000002	441.245000124	448.214999914	450.99000001	0	37	25	15	15	25	1	1	0
454.897000074	7.87800002099999	456.924999952	459.424999952	462.775000095	0	38	25	28	5	30	1	1	0
466.337000132	10.125999927	468.367000103	474.387000084	476.463000059	0	39	5	6	10	5.99	2	1	0
480.128000021	6.66100001300003	482.156000137	483.756000042	486.789000034	0	40	30	20	10	21	1	1	0
489.384000063	7.96000003800003	491.413000107	495.143000126	497.344000101	0	41	14.99	30	15	25	1	0	0
500.64199996	8.745000124	502.671000004	506.002000093	509.387000084	0	42	21	10	20	30	1	1	0
511.486000061	7.701999903	513.513999939	516.894999981	519.187999964	0	43	15	10	20	9.99	2	1	0
521.611000061	13.700000048	523.638999939	532.549000025	535.311000109	0	44	1	11	21	10	2	1	0
538.25999999	8.21399998699997	540.288000107	543.247999907	546.473999977	0	45	19	30	21	10	2	1	0
549.470999956	6.78600001300003	551.5	553.529999971	556.256999969	0	46	5	15	10	10	2	1	0
