onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0690000057	6.3090000153	12.0970001221	14.2680001259	16.378000021	1	1	15	10	5	11	2	0	0
19.2120001316	5.3589999676	21.2409999371	22.0110001564	24.5710000992	1	2	11	5	10	15	1	1	0
26.7039999962	6.7480001449	28.7339999676	30.4240000248	33.4520001411	1	3	12	8	6	11	2	0	0
36.5970001221	5.8539998531	38.6259999275	40.006000042	42.4509999752	1	4	30	14.99	25	15	1	1	0
45.7720000744	6.0889999866	47.8010001183	48.0110001564	51.861000061	1	5	21	10	1	11	2	0	0
54.2799999714	7.0280001163	56.3080000877	58.5789999962	61.3080000877	1	6	5	8	10	7	1	0	0
64.75	8.1360001564	66.7790000439	69.5889999866	72.8860001564	1	7	5	6	8	10	2	1	1
76.3589999676	6.58700013160001	78.3880000114	79.4479999542	82.9460000992	1	8	5	22	35	19	2	1	0
84.992000103	6.28299999240001	87.0199999809	88.1800000668	91.2750000954	1	9	21	10	20	30	2	0	0
94.5559999943	6.01900005370001	96.5850000381	97.2760000229	100.575000048	1	10	8	5	7	10	2	0	0
103.522000074	10.302000046	105.552000046	110.131999969	113.82400012	1	11	10	15	9.99	20	2	0	0
116.457000017	4.77399993	118.486000061	119.095999956	121.230999947	1	12	30	20	10	21	1	1	0
124.942000151	7.12799978199999	126.970999956	129.321000099	132.069999933	1	13	30	5	5	30	1	1	0
134.633000135	7.286999941	136.661999941	139.452000141	141.920000076	1	14	5	20	30	15	2	1	0
144.600000143	8.87899994900002	146.628000021	149.75	153.479000092	1	15	10	25	30	15	2	1	0
155.881999969	9.282999993	157.911000013	161.511000156	165.164999962	1	16	20	9.99	15	10	2	0	0
167.337000132	7.14699983600002	169.365999937	170.656000137	174.483999968	1	17	19	30	21	10	1	0	0
178.029999971	5.434000016	180.059000015	180.868999958	183.463999987	1	18	19	10	16	25	2	0	0
186.452000141	7.941999912	188.482000113	190.992000103	194.394000053	1	19	5	15	10	10	2	1	0
196.967000008	6.69099998399997	198.996000051	201.006000042	203.657999992	1	20	25	10	15	30	2	0	0
206.255000114	6.45599985199999	208.284000158	210.444000006	212.710999966	1	21	14.99	30	15	25	1	0	0
216.509000063	6.43599986999999	218.538000107	219.739000082	222.944999933	1	22	10	21	30	19	2	1	0
226.065000057	8.960999966	228.094000101	231.854000092	235.026000023	1	23	22	5	19	35	2	0	0
237.374000072	8.44400000600001	239.404000044	241.784000158	245.818000078	1	24	35	5	20	20	2	0	0
248.138000011	5.22399997799999	250.167000055	250.447000027	253.361999989	1	25	11	1	10	21	2	0	0
255.805999994	8.61599993700003	257.835000038	261.295000076	264.421999931	1	26	6	5	5.99	10	2	0	0
267.671999931	7.02500009599999	269.700999975	271.000999928	274.697000027	1	27	22	11	15	25	2	0	0
278.044000149	4.76799988699997	280.072999954	280.623000145	282.812000036	1	28	10	15	20	20	2	1	1
285.546999931	6.39200019899999	287.575999975	287.976000071	291.93900013	1	29	11	6	12	8	2	1	1
295.77699995	6.69000005800001	297.805999994	298.46600008	302.467000008	1	30	15	11	14	10	1	1	1
305.502000093	6.60199999899999	307.531000137	309.64199996	312.104000092	1	31	10	10	15	5	1	0	0
315.904000044	8.33999991400003	317.933000088	320.48300004	324.243999958	1	32	15	25	25	15	2	1	0
327.416000128	6.06999993300002	329.444999933	330.575000048	333.486000061	1	33	20	20	5	35	1	1	0
336.740999937	6.76900005299996	338.769999981	340.039999962	343.50999999	1	34	25	15	11	22	1	1	0
346.788000107	5.16499996199997	348.817000151	349.796999931	351.953000069	1	35	5	30	25	28	2	1	0
355.012000084	7.65400004399999	357.041000128	358.930999994	362.666000128	1	36	5	16	25	15	2	1	0
364.921999931	7.36300015500001	366.950999975	369.031000137	372.285000086	1	37	10	5.99	5	6	1	1	0
374.822000027	5.76699996000002	376.851999998	378.322000027	380.588999987	1	38	10	19	25	16	2	1	0
383.81400013	5.008999824	385.842000008	386.512000084	388.822999954	1	39	15	25	16	5	1	0	0
391.25	5.98800015400002	393.279000044	394.279999971	397.238000154	1	40	20	5	5	8	1	1	0
400.019999981	7.93400001499998	402.048000097	404.088999987	407.953999996	1	41	8	5	5	20	2	0	0
411.217000008	7.30900001499998	413.246999979	414.76699996	418.526000023	1	42	30	15	20	10	1	1	1
421.180000067	5.27900004400004	423.209000111	423.429000139	426.459000111	1	43	28	25	30	5	1	0	0
430.367000103	6.23799991599998	432.394999981	433.95600009	436.605000019	1	44	25	10	10	25	1	1	0
439.424000025	7.00500011399998	441.453000069	442.873000145	446.429000139	1	45	15	20	10	5	1	1	1
450.308000088	5.95399999600005	452.337000132	454.117000103	456.262000084	1	46	20	5	15	30	2	0	0
