onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0679998398	6.2899999618	12.0979998112	13.9179999828	16.3579998016	0	1	5	30	30	5	2	1	0
19.2809998989	6.0279998779	21.3089997768	22.3389999866	25.3089997768	0	2	10	5.99	5	6	2	0	0
27.771999836	6.7090001106	29.8009998798	30.6710000038	34.4809999466	0	3	20	5	5	8	1	1	0
37.1949999332	7.0759999752	39.2249999046	42.1049997807	44.2709999084	0	4	25	15	15	25	1	1	0
48.2949998379	5.4279999733	50.3239998817	51.2349998951	53.7229998112	0	5	30	15	10	25	2	0	0
57.0179998875	6.8970000744	59.0469999313	60.2369999886	63.9149999619	0	6	15	20	10	5	1	1	1
66.8489999771	5.7509999275	68.8779997826	70.1289999485	72.5999999046	0	7	11	5	10	15	2	0	0
74.8049998283	6.3450000286	76.8339998722	77.6339998245	81.1499998569	0	8	5	8	10	7	2	1	0
84.4359998703	7.7869999409	86.4649999142	88.4859998226	92.2229998112	0	9	9.99	20	10	15	2	1	0
94.8489999771	8.35099983190001	96.8789999485	100.358999968	103.199999809	0	10	35	19	5	22	1	1	0
105.264999866	8.52600002300001	107.292999983	109.773999929	113.790999889	0	11	5	20	8	5	2	1	0
116.487999916	6.83500003799999	118.515999794	119.956999779	123.322999954	0	12	19	35	22	5	1	0	0
127.297999859	7.929000139	129.326999903	132.136999846	135.226999998	0	13	15	25	22	11	1	0	0
137.633999825	5.04999995200001	139.663999796	140.383999825	142.683999777	0	14	15	25	14.99	30	1	1	0
145.687999964	5.19899988200001	147.717000008	148.746999979	150.886999846	0	15	30	14.99	25	15	1	1	0
154.75999999	8.20899987299998	156.789999962	159.039999962	162.968999863	0	16	25	28	5	30	2	0	0
166.275999784	5.661000014	168.304999828	168.934999943	171.936999798	0	17	10	15	20	20	2	1	1
174.861999989	5.81399989100001	176.889999866	177.700999975	180.67599988	0	18	15	5	10	10	1	1	0
184.40899992	6.01900005299998	186.436999798	187.367999792	190.427999973	0	19	5	35	20	20	2	1	0
193.041999817	5.80599999399999	195.070999861	195.730999947	198.847999811	0	20	11	6	12	8	2	1	1
201.851999998	7.62899994899999	203.880999804	205.600999832	209.480999947	0	21	5	11	15	10	2	1	0
211.696999788	6.106000185	213.725999832	215.495999813	217.802999973	0	22	11	1	10	21	1	1	0
219.903999805	6.567000151	221.931999922	223.711999893	226.470999956	0	23	10	21	30	20	2	1	0
229.289999962	6.888000011	231.319000006	234.078999996	236.177999973	0	24	16	25	19	10	1	0	0
238.398999929	5.25	240.427999973	241.417999983	243.648999929	0	25	20	5	15	30	2	0	0
247.056999922	6.18599987000002	249.086999893	250.366999865	253.242999792	0	26	21	10	20	30	2	0	0
256.39199996	7.43899989099998	258.421000004	260.720999956	263.830999851	0	27	14	10	15	11	1	0	1
267.456999779	6.14000010500001	269.485999823	271.215999842	273.596999884	0	28	21	10	19	30	2	0	0
277.32799983	8.21000003799998	279.357999802	281.797999859	285.537999868	0	29	7	10	8	5	2	1	0
288.455999851	6.91499996200002	290.484999895	291.414999962	295.370999813	0	30	25	15	11	22	1	1	0
298.340999842	8.37100005100001	300.371999979	303.311999798	306.711999893	0	31	25	10	10	25	1	1	0
309.289999962	7.904999971	311.319999933	313.950999975	317.194999933	0	32	6	5	5.99	10	2	0	0
319.427999973	6.803999901	321.456999779	323.396999836	326.231999874	0	33	30	15	5	20	1	1	0
329.637999773	7.897000074	331.667999983	334.81799984	337.534999847	0	34	5	16	25	15	2	1	0
339.930999994	7.15599989899999	341.9599998	343.439999819	347.086999893	0	35	25	16	10	19	1	1	0
349.139999866	5.21399998700002	351.167999983	352.008999825	354.353999853	0	36	15	25	16	5	1	0	0
358.261999846	7.696000099	360.289999962	362.24000001	365.957999945	0	37	1	11	21	10	2	1	0
368.113999844	5.36800003000002	370.142999887	371.162999868	373.481999874	0	38	30	5	28	25	2	0	0
377.388999939	5.003999948	379.416999817	380.296999931	382.392999887	0	39	20	10	30	15	2	1	1
385.694999933	5.856999874	387.722999811	388.473999977	391.551999807	0	40	35	5	20	20	1	1	0
394.468999863	9.893000126	396.496999979	401.287999868	404.361999989	0	41	15	30	25	10	1	0	0
408.058999777	4.70600008899999	410.087999821	410.57799983	412.764999866	0	42	10	21	30	19	2	1	0
415.4599998	6.51400017700001	417.488999844	418.148999929	421.973999977	0	43	20	9.99	15	10	2	0	0
425.513999939	5.07399988200001	427.541999817	427.921999931	430.587999821	0	44	5	6	8	10	2	1	1
433.59499979	6.82400012000005	435.623999834	436.424999952	440.41899991	0	45	10	10	5	15	1	1	0
443.066999912	5.93799996399997	445.095999956	445.135999918	449.004999876	0	46	6	11	12	8	2	1	0
