onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0559999943	10.768999815	12.0839998722	17.743999958	20.8249998093	1	1	10	25	25	10	1	0	0
24.2829999924	7.1649999618	26.3109998703	29.371999979	31.4479999542	1	2	5	22	35	19	2	1	0
35.4249999523	7.9570000172	37.4529998302	40.2329998016	43.3819999695	1	3	11	5	10	15	2	0	0
45.5529999733	8.04799985890001	47.5809998512	49.6809999943	53.6009998322	1	4	21	10	19	30	2	0	0
56.6459999084	7.0959999562	58.6740000248	59.8539998531	63.7419998646	1	5	15	25	14.99	30	2	0	0
67.0099999905	13.0130000114	69.0379998684	76.0379998684	80.0230000019	1	6	15	10	5	11	1	1	0
82.1209998131	9.52100014680001	84.1489999294	88.2789998055	91.6419999599	1	7	5	6	10	5.99	2	1	0
94.3169999123	5.7290000917	96.3450000286	97.7359998226	100.046000004	1	8	15	20	10	5	1	1	1
102.949999809	5.697000027	104.977999926	106.368999958	108.646999836	1	9	10	10	5	15	2	0	0
112.129999876	7.065999985	114.15899992	115.278999805	119.195999861	1	10	20	10	30	15	2	1	1
122.409999847	9.68200016100002	124.437999964	128.777999878	132.092000008	1	11	12	8	6	11	2	0	0
134.621999979	6.99000000999999	136.649999857	138.189999819	141.611999989	1	12	20	5	15	30	2	0	0
144.700999975	7.56900000600001	146.728999853	150.019999981	152.269999981	1	13	30	20	10	21	1	1	0
154.375	6.62699985500001	156.402999878	157.622999907	161.001999855	1	14	11	6	12	8	2	1	1
164.436999798	6.942000151	166.464999914	167.855999947	171.378999949	1	15	25	10	15	30	2	0	0
174.217999935	5.907999993	176.245999813	178.046000004	180.125999928	1	16	7	10	8	5	1	0	0
182.751999855	9.095000029	184.780999899	189.671000004	191.846999884	1	17	5	35	20	20	1	0	0
195.671999931	6.64100003300001	197.699999809	199.99000001	202.312999964	1	18	25	16	10	19	1	1	0
205.130999804	7.946000099	207.15899992	210.248999834	213.076999903	1	19	14	10	15	11	2	1	1
215.89199996	6.85599994700002	217.919999838	219.390999794	222.747999907	1	20	30	14.99	25	15	1	1	0
225.417999983	8.85800004000001	227.447000027	231.116999865	234.276000023	1	21	5	20	30	15	2	1	0
238.125	6.55999994300001	240.152999878	241.372999907	244.684999943	1	22	20	20	10	15	1	1	1
246.796000004	6.95399999599999	248.823999882	250.53399992	253.75	1	23	15	10	20	9.99	1	0	0
257.17599988	6.19499993300002	259.203999996	260.174000025	263.370999813	1	24	19	35	22	5	1	0	0
266.064999819	5.96800017300001	268.092999935	269.492999792	272.032999992	1	25	21	10	20	30	2	0	0
274.162999868	7.52500009600004	276.190999985	277.990999937	281.687999964	1	26	16	25	19	10	1	0	0
283.882999897	7.98699998900003	285.911000013	288.020999908	291.869999886	1	27	10	21	30	19	2	1	0
293.940999985	6.33699989299998	295.970000029	297.669999838	300.277999878	1	28	10	21	11	1	1	0	0
302.424000025	7.68899989099998	304.45299983	306.142999887	310.112999916	1	29	1	11	21	10	2	1	0
312.88499999	5.63999986700003	314.913999796	316.133999825	318.524999857	1	30	5	30	25	28	2	1	0
321.247999907	8.69700002600001	323.27699995	326.247999907	329.944999933	1	31	5	16	25	15	2	1	0
333.809000015	7.09799981100002	335.836999893	338.237999916	340.906999826	1	32	10	10	15	5	1	0	0
344.710999966	7.79499983800002	346.74000001	349.789999962	352.505999804	1	33	25	15	11	22	2	0	0
355.769999981	6.48599982299999	357.799000025	360.129999876	362.255999804	1	34	25	15	15	25	2	0	0
365.24000001	7.32299995400001	367.269999981	369.829999924	372.562999964	1	35	5	20	8	5	1	0	0
375.758999825	15.848000049	377.788999796	387.788999796	391.606999874	1	36	10	25	30	15	2	1	0
393.984999895	9.43700003600003	396.014999866	400.044999838	403.421999931	1	37	15	25	16	5	1	0	0
406.856999874	6.174000025	408.885999918	410.255999804	413.030999899	1	38	6	5	5.99	10	2	0	0
415.654999971	4.85999989499999	417.684000015	418.29399991	420.514999866	1	39	28	25	30	5	1	0	0
423.32799983	14.437999964	425.356999874	435.648000002	437.765999794	1	40	20	20	35	5	1	0	0
440.25999999	7.69099998500002	442.289999962	444.059999943	447.950999975	1	41	5	6	8	10	2	1	1
450.902999878	5.93199992199999	452.931999922	454.051999807	456.8349998	1	42	9.99	20	10	15	1	0	0
459.465999842	13.170000076	461.494999886	469.255999804	472.635999918	1	43	22	11	15	25	2	0	0
476.40899992	10.065999985	478.437999964	483.638999939	486.474999905	1	44	5	8	20	5	2	1	0
489.812999964	7.05099987999995	491.842000008	493.221999884	496.863999844	1	45	10	7	5	8	1	1	0
500.708999872	9.59899997700001	502.736999989	507.56799984	510.307999849	1	46	30	5	5	30	1	1	0
