onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0689997673	8.3990001679	12.0969998837	16.1289999485	18.4679999352	1	1	10	25	30	15	1	0	0
21.5609998703	8.8420000076	23.5889999866	26.6689999104	30.4029998779	1	2	5	6	10	5.99	2	1	0
33.0839998722	7.4260001183	35.1119999886	37.3919999599	40.5099999905	1	3	21	10	20	30	2	0	0
43.9159998894	10.8919999599	45.9439997673	51.2749998569	54.8079998493	1	4	21	10	1	11	1	1	0
57.5	7	59.5279998779	62.257999897	64.5	1	5	15	30	25	10	1	0	0
67.0889999866	7.8479998112	69.1179997921	71.887999773	74.9369997978	1	6	30	14.99	25	15	1	1	0
78.7229998112	7.75	80.751999855	82.4219999313	86.4729998112	1	7	15	25	16	5	1	0	0
88.6889998913	8.8849999904	90.7169997692	94.9669997692	97.5739998817	1	8	11	22	25	15	1	0	0
101.347999811	8.50699997000001	103.376999855	106.886999846	109.854999781	1	9	8	5	7	10	2	0	0
113.513999939	5.822999954	115.541999817	116.581999779	119.336999893	1	10	10	15	11	5	1	0	0
122.620999813	8.419000149	124.648999929	127.258999825	131.039999962	1	11	30	15	5	20	1	1	0
134.953999996	5.978999853	136.982999802	137.132999897	140.932999849	1	12	11	1	10	21	2	0	0
143.332999945	7.289999962	145.360999823	147.440999985	150.622999907	1	13	15	20	10	5	1	1	1
154.184999943	5.04999995199998	156.213999987	156.923999786	159.234999895	1	14	14.99	30	15	25	1	0	0
162.099999905	5.647000074	164.127999783	164.197999954	167.746999979	1	15	19	30	21	10	1	0	0
171.405999899	7.17499995200001	173.433999777	175.393999815	178.580999851	1	16	5	30	25	28	2	1	0
181.680999994	7.95399999600002	183.708999872	186.588999987	189.63499999	1	17	15	25	25	15	1	0	0
193.462999821	5.01999998099998	195.490999937	196.05099988	198.482999802	1	18	5	16	25	15	2	1	0
201.64199996	8.799000025	203.669999838	207.710999966	210.440999985	1	19	14	10	15	11	2	1	1
213.731999874	8.07500004799999	215.75999999	217.859999895	221.806999922	1	20	20	20	35	5	1	0	0
225.815999985	5.478999853	227.843999863	228.683999777	231.294999838	1	21	5	20	8	5	1	0	0
234.778999805	4.37600016599998	236.806999922	236.876999855	239.154999971	1	22	20	9.99	15	10	1	1	0
242.03399992	6.26499986599998	244.061999798	245.131999969	248.298999786	1	23	6	5	5.99	10	2	0	0
252.167999983	6.58699989300001	254.195999861	255.135999918	258.754999876	1	24	9.99	20	10	15	1	0	0
262.480999947	7.80999994199999	264.508999825	267.208999872	270.290999889	1	25	19	10	16	25	2	0	0
273.877999783	6.53400015799997	275.906999826	277.246999979	280.411999941	1	26	8	10	5	6	1	1	1
284.137999773	8.244000196	286.166999817	288.986999989	292.381999969	1	27	30	19	10	21	1	1	0
295.390999794	5.25	297.419999838	298.329999924	300.640999794	1	28	22	5	19	35	2	0	0
304.488999844	8.654999971	306.51699996	309.397999763	313.143999815	1	29	5	30	30	5	2	1	0
315.613999844	6.23900008200002	317.642999887	318.862999916	321.852999926	1	30	20	5	5	8	1	1	0
325.242999792	5.70500016200003	327.271999836	327.892999887	330.947999954	1	31	15	10	5	11	1	1	0
333.922999859	5.55200004599999	335.951999903	337.261999846	339.474999905	1	32	20	5	15	30	2	0	0
341.553999901	8.18799996400003	343.582999945	347.053999901	349.741999865	1	33	6	11	12	8	2	1	0
353.032999992	8.73899984400003	355.061999798	357.861999989	361.771999836	1	34	10	10	15	5	1	0	0
364.127999783	5.69800019199999	366.156999826	366.506999969	369.825999975	1	35	20	20	5	35	1	1	0
373.076999903	6.21000003799998	375.105999947	376.525999784	379.286999941	1	36	30	5	28	25	2	0	0
381.933999777	6.869000196	383.962999821	385.662999868	388.802999973	1	37	25	16	10	19	1	1	0
391.341999769	5.27800011700003	393.371999979	394.201999903	396.619999886	1	38	30	15	20	10	1	1	1
398.9599998	7.794000149	400.989999771	402.949999809	406.753999949	1	39	5	8	10	7	2	1	0
409.019999981	7.59499978999997	411.049999952	412.659999847	416.614999771	1	40	35	19	5	22	1	1	0
418.916999817	6.92200017000005	420.945999861	423.095999956	425.838999987	1	41	10	15	20	20	2	1	1
428.605999947	6.89899992900001	430.633999825	432.734999895	435.504999876	1	42	25	10	10	25	2	0	0
438.303999901	9.36800003000002	440.331999779	444.661999941	447.671999931	1	43	15	25	22	11	1	0	0
450.237999916	8.26099991800004	452.265999794	455.405999899	458.498999834	1	44	10	10	5	15	1	1	0
461.189999819	11.667000055	463.217999935	469.328999996	472.856999874	1	45	11	6	12	8	2	1	1
475.173999786	6.893000126	477.201999903	478.361999989	482.066999912	1	46	30	20	10	21	1	1	0
