onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0550000668	13.6039998531	12.0839998722	20.7850000858	23.6589999199	0	1	35	19	5	22	2	0	0
25.9370000362	8.3090000153	27.9649999142	30.4349999428	34.2460000515	0	2	25	10	10	25	2	0	0
37.6199998856	6.4440000057	39.6500000954	41.1500000954	44.0639998913	0	3	15	11	14	10	1	1	1
47.0450000763	7.8539998531	49.0729999542	50.864000082	54.8989999294	0	4	5.99	10	6	5	1	0	0
57.5599999428	5.93400001520001	59.5880000591	61.2290000916	63.493999958	0	5	30	15	20	10	1	1	1
66.0850000381	5.40100002289999	68.1129999161	69.1849999428	71.486000061	0	6	5	35	20	20	1	0	0
74.5320000648	5.9909999371	76.5609998703	77.5309998989	80.5230000019	0	7	10	21	11	1	1	0	0
84.3440001011	4.8149998188	86.3729999065	86.5639998913	89.1589999199	0	8	19	30	21	10	1	0	0
91.2850000858	5.78899979590001	93.3129999638	94.5739998817	97.0739998817	0	9	25	15	11	22	2	0	0
99.6579999924	9.6410000326	101.68599987	105.556999922	109.299000025	0	10	5	16	25	15	1	0	0
111.594000101	6.75899982499999	113.621999979	114.443000078	118.352999926	0	11	22	5	19	35	2	0	0
120.38499999	6.03600001400001	122.414999962	123.095000029	126.421000004	0	12	20	5	5	8	2	0	0
128.874000072	5.41799998299999	130.902999878	131.933000088	134.292000055	0	13	28	25	30	5	1	0	0
137.970999956	5.539999962	140	140.81099987	143.510999918	0	14	22	11	15	25	2	0	0
146.184000015	5.04200005599998	148.211999893	148.481999874	151.226000071	0	15	15	5	10	10	2	0	0
154.030999899	6.02600002299999	156.059999943	156.33100009	160.056999922	0	16	8	10	5	6	1	1	1
162.305999994	5.946000099	164.335000038	164.994999886	168.252000093	0	17	12	8	6	11	2	0	0
171.517999887	5.61400008199999	173.548000097	174.148000002	177.131999969	0	18	30	15	5	20	2	0	0
180.641000032	7.264999867	182.670000076	184.190000057	187.905999899	0	19	15	25	25	15	1	0	0
190.585999966	5.81299996300001	192.617000103	193.286999941	196.398999929	0	20	8	5	7	10	2	0	0
199.986999989	8.33100008900001	202.016000032	205.026000023	208.318000078	0	21	30	14.99	25	15	2	0	0
211.914000034	6.95799994500001	213.943000078	216.092999935	218.871999979	0	22	12	8	11	6	1	1	1
222.535000086	5.38199996899999	224.565000057	225.414999962	227.917000055	0	23	21	10	1	11	2	0	0
230.549999952	6.192000151	232.579999924	234.599999905	236.742000103	0	24	10	15	11	5	1	0	0
239.680000067	6.29099988900001	241.710000038	241.980000019	245.970999956	0	25	10	19	25	16	1	0	0
249.983999968	6.27600002199998	252.012000084	252.231999874	256.25999999	0	26	5	8	10	7	1	0	0
259.243000031	5.022000074	261.273999929	261.78399992	264.265000105	0	27	5	20	8	5	1	0	0
267.835000038	5.42499995200001	269.864000082	270.28399992	273.25999999	0	28	10	15	9.99	20	2	0	0
275.671999931	6.83500003799998	277.700999975	279.542000055	282.506999969	0	29	20	9.99	15	10	2	0	0
285.059999943	8.82899999599999	287.089999914	290.160000086	293.888999939	0	30	5	6	10	5.99	1	0	0
296.164000034	6.197999955	298.194000006	298.404000044	302.361999989	0	31	25	28	5	30	2	0	0
305.161000013	6.73799991600004	307.190000057	308.960000038	311.898999929	0	32	15	30	25	10	1	0	0
314.385999918	6.71700000800001	316.415999889	317.776000023	321.102999926	0	33	35	5	20	20	2	0	0
323.861999989	5.35400009099999	325.89199996	326.132999897	329.21600008	0	34	16	5	15	25	2	0	0
332.910000086	5.27499985699995	334.940000057	335.450000048	338.184999943	0	35	10	21	30	19	1	0	0
340.924999952	5.044000149	342.953999996	343.463999987	345.969000101	0	36	20	30	21	10	1	0	0
348.423000097	5.24099993700003	350.451999903	351.092000008	353.664000034	0	37	30	15	10	25	2	0	0
356.345999956	8.48500013399996	358.375	360.785000086	364.83100009	0	38	15	20	10	5	1	1	1
368.821000099	10.424999952	370.849999905	375.779999971	379.246000051	0	39	5	11	15	10	1	0	0
382.895999908	6.33899998699997	384.927000046	385.486999989	389.234999895	0	40	15	30	20	5	1	0	0
391.628000021	4.56800007800001	393.657000065	393.717000008	396.196000099	0	41	5	15	10	10	1	0	0
399.58100009	5.83599996500004	401.611000061	401.992000103	405.417000055	0	42	20	20	10	15	1	1	1
409.257999897	4.58100009000003	411.287999868	411.507999897	413.838999987	0	43	16	25	19	10	1	0	0
416.872999907	6.58700013099997	418.904000044	419.78399992	423.460000038	0	44	30	20	10	21	2	0	0
426.321000099	4.79399991100001	428.349999905	428.789999962	431.11500001	0	45	5	30	30	5	1	0	0
434.970999956	5.51399993899997	437.000999928	437.480999947	440.484999895	0	46	15	25	14.99	30	2	0	0
