onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0559999943	15.0599999428	12.0839998722	21.9159998894	25.1159999371	1	1	11	22	25	15	2	1	0
28.9619998932	9.879999876	30.9909999371	35.5709998608	38.8419997692	1	2	20	30	21	10	1	0	0
42.4529998302	6.7569999695	44.4819998741	46.6719999313	49.2099997997	1	3	1	11	21	10	2	1	0
52.6769998074	9.4820001125	54.7069997787	58.9569997787	62.1589999199	1	4	28	25	30	5	1	0	0
64.765999794	6.25100016590001	66.7949998379	68.5449998379	71.0169999599	1	5	30	20	10	21	1	1	0
73.8899998665	6.7539999485	75.9189999104	77.518999815	80.643999815	1	6	10	10	15	5	1	0	0
84.4289999008	7.33100008970001	86.4579999447	88.1079998016	91.7599999905	1	7	5	16	25	15	2	1	0
94.9919998646	7.12000012439999	97.0209999084	98.4909999371	102.111999989	1	8	9.99	20	10	15	1	0	0
105.354999781	5.47400021499999	107.38499999	108.274999857	110.828999996	1	9	5	30	30	5	2	1	0
113.734999895	6.21399998699999	115.762999773	116.522999763	119.948999882	1	10	5	8	10	7	2	1	0
122.255999804	6.71500015200002	124.284999847	125.795999765	128.970999956	1	11	10	21	11	1	1	0	0
131.988999844	6.26800012499999	134.017999887	135.037999868	138.256999969	1	12	22	5	19	35	2	0	0
140.461999893	7.15400004399999	142.490999937	145.000999928	147.615999937	1	13	10	15	11	5	1	0	0
149.837999821	5.821000099	151.866999865	152.206999779	155.65899992	1	14	12	8	6	11	1	1	0
158.795999765	4.769000054	160.825999975	161.485999823	163.564999819	1	15	14	10	15	11	2	1	1
166.631999969	5.826999903	168.660999775	169.350999832	172.458999872	1	16	20	5	15	30	1	1	0
176.105999947	4.565999984	178.135999918	178.565999985	180.671999931	1	17	20	20	5	35	1	1	0
183.738999844	6.72500014299999	185.767999887	186.917999983	190.463999987	1	18	15	20	10	5	1	1	1
194.416999817	6.59200000799999	196.445999861	197.135999918	201.008999825	1	19	25	10	15	30	1	1	0
204.395999908	5.318000079	206.424999952	207.104999781	209.713999987	1	20	6	5	5.99	10	2	0	0
213.592999935	5.69799995400001	215.620999813	216.251999855	219.290999889	1	21	25	16	10	19	1	1	0
222.032999992	5.41899991100001	224.06099987	225.361999989	227.451999903	1	22	15	25	16	5	1	0	0
230.679999828	6.39499998099998	232.707999945	233.478999853	237.074999809	1	23	5	20	8	5	1	0	0
239.369999886	6.14599990800002	241.398999929	241.938999891	245.515999794	1	24	30	15	10	25	1	1	0
248.421999931	6.125	250.450999975	250.640999794	254.546999931	1	25	20	5	5	8	1	1	0
258.448999882	5.999000072	260.477999926	260.887999773	264.447999954	1	26	5	22	35	19	2	1	0
267.757999897	5.89100003200002	269.786999941	270.406999826	273.648999929	1	27	25	15	15	25	1	1	0
277.390999794	7.17600011800005	279.419999838	281.179999828	284.566999912	1	28	19	10	16	25	2	0	0
287.028999805	4.53100013799997	289.057999849	289.297999859	291.559999943	1	29	15	10	5	11	1	1	0
294.981999874	5.95600009000003	297.011999846	298.571999788	300.937999964	1	30	25	28	5	30	1	1	0
303.818999767	4.768000126	305.847999811	306.477999926	308.586999893	1	31	7	10	8	5	1	0	0
311.138999939	4.86800003000002	313.16899991	313.278999805	316.006999969	1	32	8	10	5	6	1	1	1
318.742999792	5.722000122	320.771999836	321.472999811	324.464999914	1	33	5	15	10	10	2	1	0
326.824999809	6.01200008399996	328.853999853	330.013999939	332.836999893	1	34	15	25	22	11	2	1	0
336.772999763	5.23500013400002	338.801999807	339.882999897	342.007999897	1	35	15	10	20	9.99	2	1	0
345.471999884	4.87599992700001	347.501999855	347.961999893	350.347999811	1	36	30	15	20	10	1	1	1
352.728999853	5.87400007299999	354.75999999	355.799999952	358.602999926	1	37	14.99	30	15	25	1	0	0
361.554999828	5.62300014499999	363.5849998	364.704999924	367.177999973	1	38	21	10	19	30	2	0	0
370.764999866	6.75999999100003	372.79399991	374.253999949	377.524999857	1	39	10	21	30	19	2	1	0
381.261999846	6.23200011200004	383.290999889	383.680999994	387.493999958	1	40	5	20	30	15	2	1	0
391.458999872	5.60500001899999	393.487999916	393.887999773	397.063999891	1	41	20	20	10	15	1	1	1
400.579999924	7.56399989099998	402.609999895	404.260999918	408.143999815	1	42	20	20	35	5	1	0	0
411.998999834	6.50399994899999	414.027999878	414.517999887	418.502999783	1	43	10	5.99	5	6	1	1	0
422.079999924	4.65899991999999	424.109999895	424.379999876	426.738999844	1	44	10	25	25	10	2	1	0
430.318999767	5.33400011100002	432.348999977	433	435.652999878	1	45	11	6	12	8	2	1	1
438.017999887	5.35899996800003	440.048999786	440.998999834	443.376999855	1	46	25	15	30	14.99	2	1	0
