onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0550000668	6.3090000152	12.0829999447	12.6340000629	16.364000082	0	1	21	10	1	11	1	1	0
19.3940000534	7.4769999981	21.4219999313	23.1029999256	26.8710000515	0	2	30	5	28	25	2	0	0
29.0999999046	6.5750000477	31.128000021	32.257999897	35.6749999523	0	3	6	11	12	8	2	1	0
38.992000103	5.3329999447	41.0199999809	41.6099998951	44.3250000477	0	4	16	5	15	25	2	0	0
47.2300000191	7.5249998569	49.257999897	50.8280000687	54.754999876	0	5	10	10	5	15	1	1	0
58.7190001011	5.6559998989	60.746999979	61.0269999504	64.375	0	6	10	25	25	10	2	1	0
67.2290000916	6.3159999847	69.2569999695	70.617000103	73.5450000763	0	7	8	5	5	20	2	0	0
76.7330000401	5.59299993510001	78.760999918	79.2009999752	82.3259999752	0	8	25	15	5	16	1	1	0
84.4679999352	6.2810001373	86.4960000515	87.3359999657	90.7490000725	0	9	20	20	35	5	2	1	0
93.1800000668	5.53799986839999	95.2090001106	95.8190000057	98.7179999352	0	10	15	25	25	15	2	1	0
102.454999924	7.193000078	104.483999968	105.944999933	109.648000002	0	11	20	5	5	8	1	1	0
113.102999926	7.93799996300001	115.131999969	117.092000008	121.040999889	0	12	10	21	30	19	2	1	0
124.391000032	6.87199997900001	126.421000004	127.480999947	131.263000011	0	13	35	19	5	22	1	1	0
133.819000006	5.45899987199999	135.84800005	136.497999907	139.277999878	0	14	25	15	30	14.99	1	0	0
143.063999891	6.153000117	145.092999935	145.683000088	149.217000008	0	15	10	15	9.99	20	2	0	0
153.109999895	7.79700017000002	155.140000105	156.940000057	160.907000065	0	16	10	10	15	5	1	0	0
164.605000019	7.960000038	166.63499999	168.684999943	172.565000057	0	17	11	22	25	15	2	1	0
175.234999895	6.13600015600002	177.266000032	178.046000004	181.371000051	0	18	5	20	30	15	2	1	0
183.872999907	6.534000158	185.90199995	187.721999884	190.407000065	0	19	15	10	20	9.99	1	0	0
193.660000086	6.34499979	195.688999891	196.108999968	200.004999876	0	20	20	20	10	15	1	1	1
202.844000101	7.95299982999998	204.874000072	207.713999987	210.796999931	0	21	21	10	19	30	2	0	0
214.786000013	11.445999861	216.815999985	223.986000061	226.231999874	0	22	10	19	25	16	2	1	0
229.599999905	6.51100015599999	231.629999876	232.619999886	236.111000061	0	23	15	30	20	5	2	1	0
239.289000034	7.19099998499999	241.318000078	243.138000011	246.480000019	0	24	10	21	30	20	2	1	0
250.124000072	5.429999829	252.152999878	253.163000107	255.553999901	0	25	5	30	30	5	2	1	0
257.861000061	5.56299996399997	259.890000105	261.151000023	263.424000025	0	26	8	10	5	6	1	1	1
265.709000111	4.43399977599995	267.739000082	267.848999977	270.142999887	0	27	5	35	20	20	2	1	0
273.092000008	11.052999973	275.121000051	280.601999998	284.144999981	0	28	12	8	11	6	1	1	1
286.773000002	5.09200000800001	288.802999973	288.913000107	291.86500001	0	29	5	30	25	28	2	1	0
295.036000013	7.71099996600003	297.065999985	298.996999979	302.746999979	0	30	7	10	8	5	1	0	0
305.575000048	6.17100000300002	307.605000019	307.815000057	311.746000051	0	31	10	21	11	1	1	0	0
313.890000105	5.19499993299996	315.920000076	316.000999928	319.085000038	0	32	30	15	10	25	1	1	0
321.417999983	6.61500000899997	323.447999954	324.187999964	328.032999992	0	33	15	25	14.99	30	2	0	0
330.5	5.572000027	332.529000044	333.740999937	336.072000027	0	34	20	30	21	10	1	0	0
339.483999968	9.58100008900004	341.513999939	345.094000101	349.065000057	0	35	10	7	5	8	1	1	0
352.775000095	8.803999901	354.803999901	358.674000025	361.578999996	0	36	20	10	30	15	2	1	1
364.223999977	5.93099999399999	366.253999949	366.464999914	370.154999971	0	37	25	10	15	30	2	0	0
372.388999939	8.75600004200004	374.41899991	377.348999977	381.144999981	0	38	22	11	15	25	2	0	0
384.799000025	6.13299989699999	386.829999924	387.549999952	390.931999922	0	39	10	15	11	5	1	0	0
394.275000095	6.24799990700001	396.303999901	396.79399991	400.523000002	0	40	5.99	10	6	5	1	0	0
403.651000023	4.70700001699998	405.680000067	405.920000076	408.35800004	0	41	5	6	10	5.99	1	0	0
411.582000017	6.34800005	413.611000061	414.520999908	417.930000067	0	42	19	35	22	5	1	0	0
421.111999989	6.10700011199998	423.141000032	423.651000023	427.219000101	0	43	15	11	14	10	1	1	1
430.384000063	4.66400003400003	432.413000107	432.632999897	435.048000097	0	44	10	5	15	20	2	1	1
438.782999992	5.49000001000002	440.812000036	441.161999941	444.273000002	0	45	19	10	16	25	2	0	0
446.479000092	5.10899996700005	448.507999897	449.507999897	451.588000059	0	46	5	11	15	10	2	1	0
