onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0609998703	21.138999939	12.0969998837	28.4179999828	31.1999998093	1	1	5	20	8	5	1	0	0
34.6489999294	9.0309998989	36.6769998074	41.0369999409	43.6799998283	1	2	16	5	15	25	2	0	0
47.5230000019	23.9739999771	49.5519998074	67.7229998112	71.496999979	1	3	15	30	25	10	1	0	0
74.896999836	9.28200006479999	76.9249999523	80.7149999142	84.1789999008	1	4	30	14.99	25	15	2	0	0
88.0939998627	12.0269999503	90.121999979	97.3120000362	100.120999813	1	5	14.99	30	15	25	1	0	0
102.746999979	30.100999832	104.774999857	128.955999851	132.847999811	1	6	1	11	21	10	1	0	0
136.217999935	9.537999869	138.246999979	143.326999903	145.755999804	1	7	15	30	20	5	1	0	0
149.715999842	14.832000017	151.743999958	161.605000019	164.547999859	1	8	9.99	20	10	15	1	0	0
166.924000025	10.904999971	168.951999903	175.582999945	177.828999996	1	9	25	16	10	19	2	0	0
181.046000004	13.784999847	183.073999882	192.345000029	194.830999851	1	10	5	20	30	15	1	0	0
197.201999903	7.950999975	199.230000019	201.879999876	205.152999878	1	11	25	15	5	16	2	0	0
208.993000031	7.02899980499998	211.020999908	212.430999994	216.021999836	1	12	22	5	19	35	2	0	0
219.49000001	20.86800003	221.517999887	237.559000015	240.35800004	1	13	20	20	35	5	2	1	0
243.562999964	11.592000007	245.590999842	251.370999813	255.154999971	1	14	8	5	7	10	2	0	0
258.832000017	11.322999954	260.860999823	266.730999947	270.154999971	1	15	10	10	5	15	2	0	0
273.705999851	9.174999953	275.733999968	280.744999886	282.880999804	1	16	10	21	30	20	1	0	0
285.240999937	8.45499992399999	287.268999815	289.678999901	293.695999861	1	17	10	15	11	5	1	0	0
296.95299983	7.13300013599996	298.980999947	300.641000032	304.085999966	1	18	22	11	15	25	2	0	0
307.554999828	9.468000174	309.582999945	313.373999834	317.023000002	1	19	5	30	25	28	1	0	0
320.18599987	9.62600016599998	322.213999987	326.763999939	329.812000036	1	20	5	35	20	20	1	0	0
331.915999889	13.278000117	333.944000006	341.853999853	345.194000006	1	21	15	5	10	10	2	0	0
348.41899991	8.98200011299997	350.447000027	354.297999859	357.401000023	1	22	20	10	30	15	2	1	1
360.746999979	8.12699985500001	362.774999857	366.016000032	368.873999834	1	23	10	5.99	5	6	2	0	0
371.119999886	6.74800014499999	373.148999929	375.588999987	377.868000031	1	24	35	19	5	22	2	0	0
381.862999916	5.95300006900004	383.891000032	384.680999994	387.815999985	1	25	15	11	14	10	1	1	1
391.115999937	7.23600006099997	393.144999981	394.544999838	398.351999998	1	26	15	20	10	5	1	1	1
402.054999828	6.01100015700001	404.083999872	405.483999968	408.065999985	1	27	11	1	10	21	2	0	0
411.083999872	6.34100008000001	413.112999916	413.532999992	417.424999952	1	28	25	15	11	22	2	0	0
419.929999828	8.53000020999997	421.958999872	425.078999996	428.460000038	1	29	10	25	25	10	1	0	0
431.983999968	5.04799985800003	434.013000011	434.323999882	437.031999826	1	30	5	6	8	10	2	1	1
440.351999998	5.95799994499998	442.381999969	442.631999969	446.309999943	1	31	10	7	5	8	2	0	0
449.751999855	5.875	451.782999992	452.462999821	455.626999855	1	32	30	15	10	25	2	0	0
459.508999825	5.61100006100003	461.537999868	462.85800004	465.119999886	1	33	11	6	12	8	2	1	1
467.987999916	6.82899999600005	470.017999887	471.957999945	474.816999912	1	34	21	10	19	30	2	0	0
477.224999905	8.11000013299997	479.253999949	482.743999958	485.335000038	1	35	15	10	20	9.99	1	0	0
488.625	5.19799995400001	490.654999971	491.554999828	493.822999954	1	36	25	15	15	25	2	0	0
495.95299983	7.768000126	497.98300004	499.912999868	503.720999956	1	37	20	30	21	10	1	0	0
507.74000001	5.87999987599994	509.768999815	510.888999939	513.619999886	1	38	20	5	5	8	2	0	0
517.305999994	5.68299984999999	519.333999872	520.723999977	522.988999844	1	39	6	11	12	8	1	0	0
525.859999895	6.11400008199996	527.888000011	528.32799983	531.973999977	1	40	16	25	19	10	1	0	0
534.722999811	5.45399999599999	536.750999928	538.05099988	540.176999807	1	41	20	20	10	15	2	0	1
542.236999989	10.0699999330001	544.264999866	550.095000029	552.306999922	1	42	6	5	5.99	10	2	0	0
555.396999836	6.68700003600009	557.42599988	559.536000013	562.083999872	1	43	30	19	10	21	2	0	0
564.440999985	11.046000004	566.468999863	572.238999844	575.486999989	1	44	30	5	28	25	2	0	0
579.020999908	4.58899998699997	581.049000025	581.138999939	583.609999895	1	45	30	5	5	30	2	0	0
587.382999897	4.86700010300001	589.411000013	589.470999956	592.25	1	46	15	10	5	11	2	0	0
