onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0820000172	6.7449998855	12.111000061	14.6210000515	16.8269999027	1	1	15	10	20	9.99	2	1	0
19.4839999676	4.6779999733	21.5130000114	22.0929999352	24.1619999409	1	2	10	21	30	19	2	1	0
26.5379998684	4.6380000114	28.5679998398	28.8079998493	31.1759998798	1	3	5	16	25	15	2	1	0
34.6380000114	5.71199989319999	36.6670000553	37.0579998493	40.3499999046	1	4	10	19	25	16	2	1	0
43.7149999142	4.760999918	45.7449998856	46.1949999332	48.4759998322	1	5	10	25	30	15	2	1	0
51.4419999123	5.9219999313	53.4709999561	54.5009999275	57.3639998436	1	6	5.99	10	6	5	1	0	0
59.4519999027	4.80200004579999	61.4819998741	61.9819998741	64.2539999485	1	7	5	30	30	5	2	1	0
66.629999876	6.59400010109999	68.6589999199	70.1589999199	73.2239999771	1	8	10	5.99	5	6	1	1	0
75.7760000229	6.5429999828	77.8059999943	78.3759999275	82.3190000057	1	9	11	6	12	8	2	1	1
85.5709998608	5.8710000515	87.6009998322	87.9609999657	91.4419999123	1	10	25	15	30	14.99	2	1	0
94.4689998627	4.9990000725	96.4989998341	97.0399999619	99.4679999352	1	11	20	20	5	35	1	1	0
102.629999876	6.476999998	104.65899992	105.328999996	109.106999874	1	12	15	25	25	15	2	1	0
113.023999929	4.870000124	115.053999901	115.373999834	117.894000053	1	13	8	5	5	20	1	1	0
120.417000055	4.476999998	122.447000027	122.796999931	124.894000053	1	14	19	10	16	25	1	1	0
128.534999847	6.035000086	130.563999891	130.983999968	134.569999933	1	15	5	6	8	10	2	1	1
137.843999863	6.44900011999999	139.872999907	140.973999977	144.292999983	1	16	20	5	15	30	1	1	0
146.796000004	6.325999975	148.825999975	149.075999975	153.121999979	1	17	10	25	25	10	2	1	0
156.256999969	6.34800005	158.286999941	158.796999931	162.605000019	1	18	15	25	14.99	30	2	0	0
164.940000057	4.630999804	166.970000029	167.329999924	169.570999861	1	19	14	10	15	11	2	1	1
171.944999933	5.48300004000001	173.973999977	174.375	177.427999973	1	20	19	30	21	10	2	1	0
180.598999977	5.57500004799999	182.628000021	182.917999983	186.174000025	1	21	15	10	5	11	1	1	0
188.292000055	6.19899988200001	190.320999861	190.671000004	194.490999937	1	22	5	20	30	15	2	1	0
197.687000036	5.62699985500001	199.717000008	200.046999931	203.313999891	1	23	1	11	21	10	2	1	0
206.457999945	5.436000108	208.487999916	208.797999859	211.894000053	1	24	10	10	5	15	1	1	0
215.19299984	4.62300014499999	217.221999884	217.592000008	219.815999985	1	25	35	5	20	20	1	1	0
221.885999918	4.589999914	223.914999962	224.325000048	226.475999832	1	26	20	20	10	15	1	1	1
229.852999926	6.878999948	231.881000042	233.421999931	236.731999874	1	27	28	25	30	5	2	1	0
240.741999865	5.78200006400002	242.769999981	243.200000048	246.523999929	1	28	10	15	9.99	20	2	0	0
249.994999886	7.17200016900003	252.023999929	253.243999958	257.167000055	1	29	22	5	19	35	1	1	0
259.569000006	8.24199986399998	261.596999884	264.177000046	267.81099987	1	30	16	5	15	25	1	1	0
270.138999939	5.75600004200004	272.167999983	272.588000059	275.894999981	1	31	15	20	10	5	1	1	1
279.405999899	6.17499995200001	281.434999943	281.764999866	285.580999851	1	32	15	5	10	10	1	1	0
288.111000061	5.54999995199995	290.139999866	290.859999895	293.661000013	1	33	22	11	15	25	1	1	0
296.64199996	6.07800006899998	298.669999838	299.079999924	302.720000029	1	34	25	15	11	22	1	1	0
305.974999905	5.79200005500002	308.004999876	308.764999866	311.76699996	1	35	30	15	20	10	1	1	1
314.039000034	5.18299984999999	316.06799984	316.437999964	319.221999884	1	36	12	8	6	11	1	1	0
322.592000008	5.557999849	324.621000051	325.31099987	328.149999857	1	37	15	30	25	10	2	1	0
330.427999973	6.500999928	332.457000017	333.116999865	336.928999901	1	38	5	30	25	28	2	1	0
339.10800004	5.73799991600004	341.136999846	342.047999859	344.845999956	1	39	5	8	10	7	2	1	0
348.427000046	4.97499990400001	350.455999851	351.065999985	353.40199995	1	40	8	5	7	10	1	1	0
356.661000013	6.06599998500002	358.688999891	358.978999853	362.726999998	1	41	35	19	5	22	1	1	0
366.725999832	5.643000126	368.753999949	369.394999981	372.368999958	1	42	21	10	20	30	1	1	0
374.65199995	6.66000008599997	376.680000067	377.470999956	381.312000036	1	43	11	1	10	21	1	1	0
384.248999834	5.51400017699996	386.27699995	386.667000055	389.763000011	1	44	10	21	30	20	2	1	0
391.941999912	5.16000008599997	393.970000029	394.570999861	397.101999998	1	45	10	15	11	5	2	1	0
399.930000067	5.32099986100002	401.957999945	402.888000011	405.250999928	1	46	20	5	5	8	1	1	0
