onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0680000782	10.2279999256	12.0969998837	16.6870000362	20.2960000038	1	1	8	5	5	20	1	1	0
22.6589999199	11.9060001373	24.6870000362	31.2779998779	34.5650000572	1	2	10	21	30	19	2	1	0
37.3539998531	15.2880001068	39.3819999695	50.4830000401	52.6419999599	1	3	10	21	11	1	1	0	0
55.251999855	11.2000000477	57.2799999714	62.3999998569	66.4519999027	1	4	15	10	20	9.99	2	1	0
68.7419998646	6.5770001411	70.7699999809	72.9200000763	75.3190000057	1	5	14.99	30	15	25	2	1	0
77.6380000114	6.27399992950001	79.6659998894	81.2969999313	83.9119999409	1	6	5.99	10	6	5	1	0	0
87.3109998703	5.92400002480001	89.3389999866	90.3589999676	93.2349998951	1	7	20	30	21	10	1	0	0
95.3129999638	7.56500005720001	97.3410000801	99.5620000362	102.878000021	1	8	30	14.99	25	15	1	1	0
105.556999922	9.115999937	107.585000038	111.174999952	114.672999859	1	9	15	25	16	5	1	0	0
118.40899992	7.28600001300001	120.437000036	123.246999979	125.694999933	1	10	21	10	19	30	2	0	0
128.318000078	5.93899989099998	130.345999956	131.93599987	134.256999969	1	11	5	20	30	15	2	1	0
138.249000072	7.80599999500001	140.27699995	142.086999893	146.055000067	1	12	7	10	8	5	1	0	0
149.065000057	5.129999876	151.093999863	151.664000034	154.194999933	1	13	5	8	20	5	2	1	0
158.148000002	6.494999885	160.17599988	160.635999918	164.642999887	1	14	30	5	5	30	1	1	0
166.960999966	6.25999999000001	168.99000001	170.269999981	173.220999956	1	15	10	5	15	20	2	1	1
176.318000078	11.221999884	178.345999956	184.736000061	187.539999962	1	16	19	10	16	25	2	0	0
190.494999886	6.90100002200001	192.523000002	193.652999878	197.395999908	1	17	25	16	10	19	1	1	0
199.812000036	6.786999941	201.839999914	202.55099988	206.598999977	1	18	25	15	11	22	1	1	0
209.280999899	4.95700001700001	211.309000015	211.779000044	214.237999916	1	19	14	10	15	11	2	1	1
216.766000032	6.17799997400002	218.79399991	219.083999872	222.944000006	1	20	5	15	10	10	2	1	0
226.897000074	8.12799978300001	228.924999952	231.11500001	235.024999857	1	21	25	15	15	25	1	1	0
237.088999987	6.365999937	239.118000031	239.417999983	243.454999924	1	22	10	5.99	5	6	1	1	0
247.006000042	5.47599983199999	249.03399992	249.463999987	252.481999874	1	23	10	21	30	20	2	1	0
255.024999857	6.36400008199996	257.052999973	258.072999954	261.388999939	1	24	25	10	15	30	1	1	0
264.833999872	5.521000147	266.861999989	267.332999945	270.355000019	1	25	10	15	20	20	2	1	1
274.328999996	4.75600004199998	276.356999874	276.76699996	279.085000038	1	26	15	25	22	11	2	1	0
281.116999865	7.68500018099996	283.144999981	285.325000048	288.802000046	1	27	10	10	15	5	2	1	0
291.664000034	5.91799998299996	293.691999912	293.782000065	297.582000017	1	28	30	5	28	25	2	0	0
299.747999907	8.57200002600001	301.776000023	304.736000061	308.319999933	1	29	12	8	6	11	1	1	0
311.343999863	6.53900003399997	313.371999979	315.121999979	317.882999897	1	30	20	10	30	15	2	1	1
321.233999968	5.905999898	323.261999846	324.181999922	327.139999866	1	31	25	10	10	25	1	1	0
329.514999866	7.61700010300001	331.542999983	333.693000078	337.131999969	1	32	5	30	25	28	2	1	0
340.526000023	5.30200004599999	342.555000067	342.994999886	345.828000069	1	33	19	35	22	5	2	1	0
348.227999926	5.91499996099998	350.256000042	350.645999908	354.142999887	1	34	20	20	5	35	1	1	0
356.632999897	7.91100001300003	358.661000013	360.552000046	364.54399991	1	35	9.99	20	10	15	1	0	0
366.718999863	6.77400016799999	368.746999979	369.687000036	373.493000031	1	36	21	10	1	11	1	1	0
376.190999985	5.80099988000001	378.220000029	379.210000038	381.991999865	1	37	35	5	20	20	1	1	0
385.759000063	5.68499994300004	387.786999941	387.866999865	391.444000006	1	38	5	16	25	15	2	1	0
395.178999901	6.30500006699998	397.207000017	399.096999884	401.483999968	1	39	12	8	11	6	2	0	1
403.703000069	5.79399991000003	405.730999947	406.710999966	409.496999979	1	40	10	7	5	8	2	0	0
412.101000071	8.15199995	414.129999876	416.210000038	420.253000021	1	41	10	25	30	15	2	1	0
423.937000036	8.36299991600004	425.964999914	428.974999905	432.299999952	1	42	15	30	20	5	1	0	0
435.773999929	6.46399998699997	437.802000046	438.431999922	442.237999916	1	43	15	10	5	11	1	1	0
446.247999907	5.177000045	448.27699995	449.096999884	451.424999952	1	44	10	15	11	5	2	1	0
453.914000034	6.07899999699998	455.941999912	456.471999884	459.993000031	1	45	5	22	35	19	2	1	0
463.427000046	7.13800001100003	465.455999851	467.945999861	470.565000057	1	46	8	10	5	6	2	0	1
