onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0690000057	7.3430001736	12.0980000496	14.5880000591	17.4120001793	0	1	10	15	20	20	2	1	1
20.6579999924	9.1010000705	22.6870000362	25.7770001888	29.7590000629	0	2	5	15	10	10	2	1	0
31.9079999924	7.9440000057	33.9370000362	35.8170001507	39.8519999981	0	3	15	25	16	5	2	1	0
42.2840001583	5.7269999981	44.3120000362	44.3920001984	48.0110001564	0	4	20	9.99	15	10	2	0	0
50.3100001812	11.6629998684	52.3400001526	58.4600000381	61.9730000496	0	5	19	35	22	5	1	0	0
65.5150001049	6.3680000305	67.5429999828	69.4539999962	71.8830001354	0	6	5	6	8	10	2	1	1
74.8650000095	6.49400019650001	76.8940000534	79.2740001678	81.359000206	0	7	15	20	10	5	1	1	1
83.875	8.23500013349999	85.9050002098	89.8849999905	92.1100001335	0	8	15	25	22	11	2	1	0
95.5520000458	4.8459999562	97.5810000896	97.9910001755	100.398000002	0	9	19	30	21	10	2	1	0
102.811000109	6.95000004699999	104.840000153	107.130000114	109.761000156	0	10	10	15	9.99	20	1	1	0
113.351000071	6.27600002200001	115.380000114	115.980000019	119.627000093	0	11	25	28	5	30	1	1	0
122.909000158	5.61899995799999	124.938000202	125.028000116	128.528000116	0	12	15	30	25	10	2	1	0
130.826000214	6.18999981799999	132.854000092	133.764000177	137.016000032	0	13	35	5	20	20	2	0	0
139.4150002	6.69999980999998	141.444000006	143.514000177	146.11500001	0	14	16	25	19	10	2	1	0
148.756000042	6.753999948	150.785000086	151.515000105	155.50999999	0	15	10	10	15	5	1	0	0
159.053000212	6.63099980300001	161.082000017	161.632000208	165.684000015	0	16	1	11	21	10	2	1	0
169.285000086	6.64400005300001	171.31400013	173.805000067	175.929000139	0	17	14.99	30	15	25	1	0	0
179.208000183	5.777999878	181.236999989	181.837000132	184.986000061	0	18	15	10	5	11	1	1	0
187.44900012	5.78399992000001	189.478000164	190.157999992	193.23300004	0	19	8	5	5	20	1	1	0
197.25	6.15799999199999	199.279000044	200.299000025	203.407999992	0	20	21	10	20	30	1	1	0
206.076000214	8.29099988900001	208.105000019	211.565999985	214.367000103	0	21	5.99	10	6	5	2	1	0
216.83100009	9.72799992500001	218.860000134	223.380000114	226.559000015	0	22	30	14.99	25	15	1	1	0
230.225000143	6.48000001900002	232.254000187	233.014000177	236.705000162	0	23	10	25	30	15	2	1	0
240.618000031	5.320000171	242.647000074	243.488000154	245.938000202	0	24	5	22	35	19	2	1	0
248.621000051	4.61400008299998	250.650000095	251.110000134	253.235000134	0	25	5	16	25	15	2	1	0
256.834000111	4.44400000499996	258.863000154	259.013000011	261.278000116	0	26	20	10	30	15	2	1	1
264.605000019	7.69500017199999	266.634000063	268.713999987	272.300000191	0	27	10	21	11	1	1	0	0
275.527000189	5.97099995600001	277.55700016	278.738000154	281.498000145	0	28	10	21	30	19	2	1	0
284.373000145	9.14999985700001	286.403000116	290.542999983	293.523000002	0	29	11	5	10	15	2	0	0
295.666000128	5.601999998	297.696000099	298.476000071	301.268000126	0	30	5	20	30	15	2	1	0
303.565000057	4.81500005699996	305.594000101	306.13499999	308.380000114	0	31	20	20	5	35	1	1	0
310.444000006	6.32300019199999	312.474000216	313.265000105	316.767000198	0	32	25	15	11	22	1	1	0
319.99000001	6.70200014099998	322.019000053	324.069000006	326.692000151	0	33	15	11	14	10	1	1	1
329	6.81200003599997	331.031000137	332.721000195	335.812000036	0	34	10	21	30	20	2	1	0
338.258000135	9.18099999500004	340.288000107	343.748000145	347.43900013	0	35	25	10	10	25	1	1	0
351.333000183	8.94199991199997	353.361999989	357.332000017	360.275000095	0	36	12	8	6	11	2	0	0
363.302000046	7.20799994399999	365.332000017	366.97300005	370.50999999	0	37	5	8	20	5	1	0	0
374.407000065	6.71500015200002	376.436000109	378.016000032	381.122000217	0	38	30	5	5	30	1	1	0
383.276000023	9.59800004900001	385.304000139	389.044000149	392.874000072	0	39	8	5	7	10	2	0	0
395.186000109	7.76300001099997	397.215000153	399.185000181	402.94900012	0	40	5	6	10	5.99	2	1	0
406.138000011	6.64100003300001	408.167000055	410.507000208	412.779000044	0	41	5	8	10	7	2	1	0
415.539000034	6.76800012599995	417.568000078	419.469000101	422.30700016	0	42	25	16	10	19	1	1	0
424.667000055	6.58899998699997	426.696000099	427.676000118	431.256000042	0	43	30	5	28	25	2	0	0
433.974000216	5.98499989500004	436.004000187	437.244000196	439.959000111	0	44	15	30	20	5	1	0	0
442.07400012	5.38700008400002	444.103000164	445.183000088	447.461000204	0	45	11	6	12	8	2	1	1
450.79700017	7.49499988500003	452.826000214	455.597000122	458.292000055	0	46	25	15	15	25	1	1	0
