onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0559999943	8.3090000152	12.0839998722	14.7039999962	18.3650000095	1	1	22	11	15	25	2	0	0
21.7159998417	6.9880001545	23.743999958	25.7039999962	28.7039999962	1	2	10	5.99	5	6	2	0	0
31.2249999046	4.8470001221	33.253000021	33.4429998398	36.0720000267	1	3	15	10	20	9.99	1	0	0
39.0199999809	6.899999857	41.0479998589	42.5980000496	45.9199998379	1	4	9.99	20	10	15	1	0	0
48.6870000362	5.643999815	50.7149999142	51.1649999619	54.3309998512	1	5	5	15	10	10	1	0	0
57.3029999733	5.375	59.3309998512	59.4709999561	62.6779999733	1	6	19	35	22	5	1	0	0
65.0379998684	5.9639999866	67.0659999847	67.9559998512	71.001999855	1	7	10	10	15	5	1	0	0
74.3389999866	6.8650000096	76.3669998646	77.2569999695	81.2039999962	1	8	20	5	15	30	2	0	0
84.7869999409	5.9389998913	86.8150000572	88.4059998989	90.7259998322	1	9	5	20	8	5	1	0	0
93.4570000172	6.4729998111	95.4849998951	95.9159998894	99.9299998283	1	10	14.99	30	15	25	1	0	0
103.580999851	5.20900011099999	105.609999895	106.389999866	108.789999962	1	11	11	6	12	8	2	1	1
110.889999866	7.87199998	112.917999983	116.197999954	118.761999846	1	12	6	5	5.99	10	1	1	0
122.376999855	6.28400015800001	124.405999899	126.415999889	128.661000013	1	13	30	20	10	21	2	0	0
132.646999836	5.838000059	134.67599988	135.67599988	138.484999895	1	14	10	21	11	1	1	0	0
142.257999897	5.38199996900002	144.286999941	144.667000055	147.639999866	1	15	16	25	19	10	1	0	0
150.368999958	7.03600001300001	152.396999836	154.396999836	157.404999971	1	16	12	8	6	11	2	0	0
159.909999847	5.27400016800001	161.937999964	162.82799983	165.184000015	1	17	20	10	30	15	2	1	1
167.434999943	6.71600007999999	169.463000059	170.763000011	174.151000023	1	18	11	5	10	15	2	0	0
176.394999981	5.69400000599998	178.424000025	179.273999929	182.088999987	1	19	25	15	11	22	1	1	0
185.754999876	5.213000059	187.78399992	188.453999996	190.967999935	1	20	5	11	15	10	2	1	0
194.427000046	5.70899987200002	196.455999851	197.026000023	200.135999918	1	21	30	15	10	25	1	1	0
203.680999994	7.54099989000002	205.710000038	208.440000057	211.221999884	1	22	15	11	14	10	1	1	1
213.546999931	5.60500001900002	215.576999903	216.167000055	219.15199995	1	23	5	30	25	28	2	1	0
222.774999857	7.69900011999999	224.804999828	227.796000004	230.473999977	1	24	21	10	20	30	2	0	0
233.697000027	4.94400000499999	235.725999832	236.455999851	238.641000032	1	25	1	11	21	10	2	1	0
240.799999952	6.61800003099998	242.828999996	243.769000053	247.417999983	1	26	10	25	25	10	2	1	0
249.823999882	5.414000034	251.852999926	252.70299983	255.237999916	1	27	5	6	8	10	2	1	1
257.931999922	7.10700011200004	259.960999966	261.780999899	265.039000034	1	28	20	20	35	5	1	0	0
267.589999914	6.250999928	269.618999958	270.769000053	273.840999842	1	29	15	20	10	5	1	1	1
276.468999863	6.172000169	278.498999834	279.888999939	282.641000032	1	30	10	19	25	16	2	1	0
284.971999884	4.695000171	287.001999855	287.552000046	289.667000055	1	31	20	20	5	35	1	1	0
292.296999931	5.947999955	294.326999903	294.687000036	298.244999886	1	32	30	15	5	20	1	1	0
301.333999872	6.87300014499999	303.362999916	304.672999859	308.207000017	1	33	5	30	30	5	2	1	0
312.194999933	5.48399996799998	314.223999977	315.375	317.678999901	1	34	5	22	35	19	2	1	0
321.039000034	5.72099995599996	323.06799984	324.487999916	326.75999999	1	35	10	15	20	20	2	1	1
330.182999849	9.245000124	332.211999893	335.713000059	339.427999973	1	36	20	5	5	8	1	1	0
342.805999994	6.93599987100004	344.836999893	346.556999922	349.741999865	1	37	19	30	21	10	1	0	0
352.167999983	5.11500000899997	354.197999954	354.237999916	357.282999992	1	38	25	15	30	14.99	2	1	0
359.915999889	6.53299999300003	361.944999933	364.065000057	366.448999882	1	39	7	10	8	5	1	0	0
369.753000021	5.13100004199998	371.781999826	372.461999893	374.884000063	1	40	30	19	10	21	1	1	0
377.796999931	6.66300010699996	379.825999975	381.225999832	384.460000038	1	41	25	10	15	30	1	1	0
387.346999884	6.12600016599998	389.376999855	390.496999979	393.47300005	1	42	5	8	10	7	2	1	0
396.271999836	6.673000097	398.302000046	399.161999941	402.944999933	1	43	25	15	15	25	1	1	0
406.861000061	5.83699989299998	408.889999866	409.329999924	412.697999954	1	44	25	15	5	16	1	1	0
416.208999872	6.18900013000001	418.237999916	418.477999926	422.398000002	1	45	16	5	15	25	2	0	0
426.41899991	5.01200008399996	428.447000027	428.856999874	431.430999994	1	46	28	25	30	5	1	0	0
