onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0690000057	6.8559999466	12.0969998837	14.5889999866	16.9249999523	1	1	20	20	10	15	1	1	1
19.8090000153	5.8399999141	21.8369998932	22.4470000267	25.6489999294	1	2	10	10	15	5	1	0	0
29.2149999142	5.617000103	31.243999958	32.2339999676	34.8320000172	1	3	5	6	10	5.99	2	1	0
38.8169999123	8.4060001373	40.8459999561	43.4459998608	47.2230000496	1	4	15	25	14.99	30	2	0	0
50.6770000458	6.5739998817	52.7059998512	53.3559999466	57.2509999275	1	5	20	9.99	15	10	1	1	0
60.9519999027	7.38600015639999	62.9800000191	64.3399999142	68.3380000591	1	6	15	10	5	11	2	0	0
71.0039999485	6.87800002100001	73.0320000648	74.121999979	77.8819999695	1	7	25	15	11	22	2	0	0
80.6889998913	12.8550000191	82.7179999352	89.6180000305	93.5439999104	1	8	20	20	5	35	1	1	0
96.9259998798	8.4110000132	98.9539999962	102.305000067	105.336999893	1	9	7	10	8	5	1	0	0
109.085999966	10.703999996	111.113999844	116.664000034	119.789999962	1	10	14	10	15	11	1	0	1
122.292000055	6.725999832	124.320999861	126.290999889	129.017999887	1	11	15	20	10	5	1	1	1
131.681999922	6.464999914	133.710000038	134.309999943	138.146999836	1	12	15	30	25	10	1	0	0
141.881000042	8.089999914	143.90899992	145.998999834	149.970999956	1	13	5	30	25	28	2	1	0
153.743999958	7.54099988900001	155.771999836	157.802000046	161.284999847	1	14	5	8	10	7	1	0	0
164.046999931	6.943000079	166.075999975	167.665999889	170.99000001	1	15	10	25	25	10	2	1	0
174.238999844	6.77700018799999	176.267999887	178.507999897	181.016000032	1	16	10	19	25	16	2	1	0
183.542000055	8.089999914	185.569999933	187.671000004	191.631999969	1	17	10	10	5	15	1	1	0
195.233999968	6.714999914	197.261999846	198.451999903	201.948999882	1	18	28	25	30	5	1	0	0
205.144000053	5.46199989399997	207.171999931	208.152999878	210.605999947	1	19	10	21	30	20	2	1	0
213.86500001	7.513999939	215.892999887	217.503000021	221.378999949	1	20	8	5	5	20	1	1	0
224.59800005	8.12399983400002	226.626999855	229.447000027	232.721999884	1	21	11	5	10	15	2	0	0
236.161999941	5.98900008199999	238.190999985	239.440999985	242.151000023	1	22	30	15	20	10	1	1	1
245.892999887	10.299999953	247.921000004	252.641000032	256.19299984	1	23	19	10	16	25	2	0	0
259.871999979	6.54699993100002	261.899999857	262.559999943	266.41899991	1	24	6	5	5.99	10	2	0	0
269.53399992	4.92100000400001	271.562000036	271.763000011	274.454999924	1	25	10	15	9.99	20	2	0	0
277.865999937	6.28999996199997	279.894000053	281.984999895	284.155999899	1	26	5	8	20	5	2	1	0
287.869999886	8.48800015399996	289.898999929	292.789999962	296.35800004	1	27	21	10	1	11	2	0	0
298.575999975	5.527999878	300.605000019	300.704999924	304.103999853	1	28	16	5	15	25	1	1	0
307.552999973	6.10899996799998	309.582999945	309.713000059	313.661999941	1	29	8	10	5	6	1	1	1
315.930000067	10.13499999	317.958999872	322.968999863	326.065000057	1	30	10	21	30	19	1	0	0
329.044999838	5.94500017199999	331.075000048	331.86500001	334.99000001	1	31	22	5	19	35	2	0	0
338.682999849	8.96000003799998	340.713000059	344.322999954	347.642999887	1	32	15	30	20	5	2	1	0
349.980999947	5.98399996699999	352.00999999	352.039999962	355.964999914	1	33	30	15	5	20	1	1	0
359.599999905	7.17900013899998	361.628999949	363.839999914	366.779000044	1	34	5	30	30	5	2	1	0
370.737999916	6.625	372.76699996	374.217999935	377.362999916	1	35	6	11	12	8	2	1	0
380.296000004	5.69400000600001	382.325999975	382.365999937	385.99000001	1	36	20	20	35	5	2	1	0
389.47300005	5.74499988500003	391.503000021	392.463000059	395.217999935	1	37	19	30	21	10	1	0	0
398.336999893	5.61899995800002	400.365999937	400.986000061	403.955999851	1	38	11	6	12	8	2	1	1
406.195999861	6.46200013099997	408.224999905	409.855000019	412.657999992	1	39	11	1	10	21	2	0	0
414.823999882	5.94400000499996	416.851999998	417.322000027	420.767999887	1	40	10	25	30	15	1	0	0
423.001999855	8.92600011799999	425.029999971	427.970000029	431.927999973	1	41	5	16	25	15	1	0	0
434.180999994	6.87699985500001	436.210000038	438.099999905	441.057999849	1	42	35	19	5	22	1	1	0
444.987999916	7.81400013000001	447.01699996	448.866999865	452.802000046	1	43	30	14.99	25	15	2	0	0
455.914999962	6.72300004899995	457.94299984	460.03399992	462.638000011	1	44	22	11	15	25	1	1	0
465.269000053	5.51599979399998	467.297999859	468.257999897	470.784999847	1	45	20	30	21	10	1	0	0
474.316999912	5.95300006899998	476.345000029	477.934999943	480.269999981	1	46	25	15	15	25	1	1	0
