onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.06900001	4.41499996	12.09700012	12.21700001	14.48399997	0	1	25	16	10	19	1	1	0
17.46300006	5.7420001	19.49100018	21.05100012	23.20500016	0	2	10	10	5	15	1	1	0
26.8440001	6.89599991	28.87199998	30.96200013	33.74000001	0	3	15	25	25	15	2	1	0
36.51999998	5.33899999	38.5480001	39.62800002	41.85899997	0	4	20	20	5	35	1	1	0
45.29299998	5.88700009	47.3210001	48.45099998	51.18000007	0	5	10	25	25	10	2	1	0
55.18300009	6.48399997	57.2110002	57.95099998	61.66700006	0	6	10	21	30	19	2	1	0
64.15400004	5.62400008	66.18200016	67.67200017	69.77800012	0	7	10	10	15	5	1	0	0
72.55700016	6.82899999999999	74.58500004	75.99500012	79.38600016	0	8	10	25	30	15	2	1	0
82.25999999	7.65400004	84.28800011	87.02900004	89.91400003	0	9	19	10	16	25	1	1	0
92.03400016	6.63800001	94.06200004	95.7420001	98.67200017	0	10	14	10	15	11	1	0	1
100.8570001	9.003	102.885	106.4160001	109.8600001	0	11	12	8	6	11	1	1	0
111.904	7.2690001	113.9320002	116.4120002	119.1730001	0	12	15	10	20	9.99	2	1	0
122.8150001	7.9260001	124.8430002	127.3830001	130.7410002	0	13	5.99	10	6	5	2	1	0
133.1030002	6.63899990000002	135.131	137.0710001	139.7420001	0	14	15	25	16	5	2	1	0
142.4290001	7.1440001	144.4580002	146.2880001	149.5730002	0	15	5	30	30	5	2	1	0
152.5510001	6.97199989999999	154.5800002	155.8310001	159.523	0	16	19	30	21	10	2	1	0
162.0420001	6.851	164.0710001	165.1010001	168.8930001	0	17	20	5	15	30	1	1	0
171.4910002	6.2779999	173.5210001	174.7110002	177.7690001	0	18	21	10	20	30	1	1	0
180.27	7.15699999999998	182.3000002	184.1000001	187.427	0	19	35	5	20	20	1	1	0
189.7610002	7.0109999	191.7920001	193.072	196.7720001	0	20	10	5.99	5	6	1	1	0
199.5020001	5.97999999999999	201.5310001	202.641	205.4820001	0	21	8	5	7	10	1	1	0
209.4910002	7.61399979999999	211.52	213.0800002	217.105	0	22	8	5	5	20	1	1	0
220.9170001	6.8859999	222.9460001	224.4960001	227.803	0	23	15	25	14.99	30	2	0	0
229.95	6.08000000000001	231.9790001	233.3690002	236.03	0	24	11	5	10	15	1	1	0
239.247	6.99599999999998	241.276	242.806	246.243	0	25	25	15	30	14.99	2	1	0
248.451	10.9980001	250.48	255.4000001	259.4490001	0	26	15	20	10	5	1	1	1
262.701	10.3870001	264.7310002	269.2710001	273.0880001	0	27	9.99	20	10	15	1	0	0
275.4220002	6.68699979999997	277.4520001	278.6430001	282.109	0	28	10	7	5	8	1	1	0
285.405	6.94900010000003	287.434	288.464	292.3540001	0	29	10	21	30	20	2	1	0
294.931	9.69100000000003	296.9610002	300.7710001	304.622	0	30	5	30	25	28	2	1	0
308.6040001	7.50999999999999	310.6330001	313.7940001	316.1140001	0	31	25	15	11	22	1	1	0
318.8740001	7.63499999999999	320.904	323.214	326.5090001	0	32	15	25	22	11	2	1	0
330.0930002	5.98399990000001	332.1240001	333.5840001	336.0770001	0	33	19	35	22	5	1	0	0
339.6560001	6.33500009999995	341.6850002	343.4250002	345.9910002	0	34	35	19	5	22	1	1	0
349.5740001	9.30200010000004	351.6030002	354.9130001	358.8760002	0	35	10	21	11	1	1	0	0
361.589	7.10900020000003	363.6170001	366.138	368.6980002	0	36	25	15	5	16	1	1	0
371.4220002	5.55099989999997	373.45	374.3500001	376.9730001	0	37	12	8	11	6	1	1	1
379.325	5.96300009999999	381.3540001	383.1950002	385.2880001	0	38	20	10	30	15	2	1	1
387.9730001	6.8830001	390.0020001	392.112	394.8560002	0	39	20	5	5	8	1	1	0
397.049	6.97500020000001	399.0780001	401.2690001	404.0240002	0	40	1	11	21	10	2	1	0
406.171	6.42400000000004	408.2	409.6000001	412.595	0	41	30	15	5	20	1	1	0
415.6040001	5.96199989999997	417.6340001	419.2050002	421.566	0	42	5	6	8	10	2	1	1
424.6140001	6.47900010000001	426.6440001	428.7840002	431.0930002	0	43	25	10	15	30	1	1	0
433.25	6.16800000000001	435.279	436.1400001	439.418	0	44	15	10	5	11	1	1	0
443.1520002	6.49899980000004	445.181	446.3410001	449.651	0	45	28	25	30	5	1	0	0
451.914	6.73200009999999	453.944	455.214	458.6460001	0	46	20	20	10	15	1	1	1
