onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0699999332	10.6410000325	12.0980000496	18.0090000629	20.7109999657	1	1	10	19	25	16	1	0	0
24.0429999828	14.2790000439	26.0720000267	36.1419999599	38.3220000267	1	2	10	15	11	5	1	0	0
40.486000061	9.6889998913	42.5150001049	47.2750000954	50.1749999523	1	3	22	11	15	25	2	0	0
53.013999939	7.6820001602	55.0420000553	58.0720000267	60.6960000992	1	4	25	28	5	30	2	0	0
63.6640000343	7.13700008399999	65.6919999123	67.1719999313	70.8010001183	1	5	8	5	7	10	2	0	0
73.9539999962	5.9979999065	75.9820001125	76.5620000362	79.9519999027	1	6	5	35	20	20	1	0	0
82.2910001278	5.3519999981	84.3190000057	85.0789999962	87.6430001259	1	7	5	15	10	10	1	0	0
91.6660001278	6.9599997997	93.6940000057	94.6549999714	98.6259999275	1	8	22	5	19	35	2	0	0
102.414999962	7.657999992	104.443000078	106.72300005	110.072999954	1	9	21	10	19	30	2	0	0
112.150000095	5.813999892	114.177999973	114.838000059	117.963999987	1	10	14.99	30	15	25	1	0	0
120.263000011	6.89899993	122.291000128	125.010999918	127.161999941	1	11	15	11	14	10	1	1	1
130.368999958	4.871000052	132.397000074	133.066999912	135.24000001	1	12	20	5	15	30	2	0	0
138.437999964	6.52800011599999	140.46600008	141.677000046	144.96600008	1	13	25	15	5	16	2	0	0
148.719000101	6.69099998499999	150.746999979	151.427000046	155.410000086	1	14	15	25	16	5	1	0	0
158.377000093	5.501999856	160.404999971	160.495000124	163.878999949	1	15	12	8	6	11	2	0	0
167.296000004	5.67100000400001	169.32400012	169.513999939	172.967000008	1	16	30	19	10	21	2	0	0
175.193000078	4.98300003999998	177.220999956	177.720999956	180.176000118	1	17	5	8	20	5	1	0	0
183.875999928	5.40100002200001	185.904999971	187.055000067	189.27699995	1	18	30	5	28	25	2	0	0
192.359999895	9.59300017400003	194.388999939	198.799000025	201.953000069	1	19	5	6	10	5.99	1	0	0
205.440000057	6.48799991600001	207.469000101	209.368999958	211.927999973	1	20	16	25	19	10	1	0	0
214.114000082	4.54499983800002	216.143000126	216.532999992	218.65899992	1	21	10	21	30	20	1	0	0
222.467000008	5.84899997699998	224.496000051	225.055999994	228.315999985	1	22	15	30	25	10	1	0	0
231.141000032	7.05999994300001	233.170000076	234.200999975	238.200999975	1	23	8	10	5	6	1	1	1
241.851999998	6.41300010700002	243.881999969	244.302000046	248.265000105	1	24	15	25	25	15	1	0	0
252.012000084	5.32999992400002	254.042000055	255.072000027	257.342000008	1	25	1	11	21	10	1	0	0
259.686000109	5.77699995	261.71600008	262.395999908	265.463000059	1	26	11	22	25	15	1	0	0
268.173000097	6.66599989000002	270.203000069	272.163000107	274.838999987	1	27	20	10	30	15	2	1	1
278.058000088	11.046000004	280.086999893	286.927999973	289.104000092	1	28	30	15	10	25	2	0	0
292.803999901	5.941000223	294.832999945	296.193000078	298.745000124	1	29	25	15	30	14.99	1	0	0
301.059999943	6.52800011600004	303.089999914	305.500999928	307.588000059	1	30	15	5	10	10	2	0	0
311.551000118	5.44999981000001	313.58100009	313.861000061	317.000999928	1	31	10	25	25	10	1	0	0
320.342999935	5.620000124	322.372999907	322.862999916	325.963000059	1	32	11	6	12	8	2	1	1
329.730000019	5.427999973	331.757999897	332.727999926	335.157999992	1	33	5.99	10	6	5	1	0	0
338.026000023	5.50099992700001	340.055000067	341.025000095	343.52699995	1	34	5	8	10	7	1	0	0
345.815999985	4.17199993099996	347.844000101	347.864000082	349.987999916	1	35	20	20	10	15	1	1	1
353.33100009	5.62399983400002	355.358999968	356.819999933	358.954999924	1	36	20	20	35	5	1	0	0
361.25999999	6.352999926	363.288000107	364.118000031	367.612999916	1	37	5	22	35	19	1	0	0
370.107000113	5.26399993799998	372.13499999	372.154999971	375.371000051	1	38	5	30	30	5	1	0	0
379.013000011	10.15899992	381.041000128	385.561000109	389.171999931	1	39	21	10	20	30	2	0	0
391.542999983	4.63199996899999	393.571000099	393.680999994	396.174999952	1	40	10	5	15	20	2	1	1
399.836999893	6.10800004000004	401.86500001	402.184999943	405.944999933	1	41	15	10	5	11	2	0	0
408.434999943	5.38600015600002	410.463999987	411.463999987	413.821000099	1	42	20	9.99	15	10	2	0	0
417.239000082	4.41799998299996	419.26699996	419.51699996	421.657000065	1	43	10	15	9.99	20	2	0	0
424.243000031	5.88499998999998	426.270999908	427.191999912	430.128000021	1	44	5	20	8	5	1	0	0
432.368999958	5.60100007099999	434.397000074	434.417000055	437.970000029	1	45	5	20	30	15	1	0	0
440.727999926	4.46600008000001	442.756000042	442.895999908	445.194000006	1	46	11	1	10	21	2	0	0
