onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0999999046	13.76699996	12.1470000744	21.5369999409	23.8669998646	0	1	5	11	15	10	2	1	0
27.0409998894	13.4070000648	29.0690000057	36.6199998856	40.4479999542	0	2	12	8	6	11	1	1	0
44.1770000458	5.7229998111	46.2049999237	46.6349999905	49.8999998569	0	3	8	10	5	6	1	1	1
53.5850000381	11.518999815	55.6129999161	62.1029999256	65.1039998531	0	4	25	15	15	25	1	1	0
68.2939999104	6.44400000569999	70.3220000267	72.0820000172	74.7379999161	0	5	20	5	5	8	1	1	0
77.388999939	6.29900002479999	79.4170000553	80.2170000076	83.6879999638	0	6	30	15	10	25	2	0	0
87.6449999809	7.33299994470001	89.6729998589	91.1340000629	94.9779999256	0	7	10	15	20	20	2	1	1
98.3489999771	7.03500008590001	100.378000021	103.09800005	105.384000063	0	8	25	16	10	19	1	1	0
107.611000061	6.839999914	109.638999939	110.769000053	114.450999975	0	9	6	5	5.99	10	2	0	0
117.776000023	12.23300004	119.803999901	126.253999949	130.009000063	0	10	25	15	11	22	1	1	0
133.358999968	6.96799993499999	135.388000011	136.537999868	140.326999903	0	11	5	22	35	19	2	1	0
142.927000046	6.25699996900002	144.955999851	146.345999956	149.184000015	0	12	16	25	19	10	1	0	0
151.249000072	9.111999989	153.277999878	157.027999878	160.361000061	0	13	10	7	5	8	1	1	0
163.878999949	4.60400009100002	165.907999992	166.167999983	168.48300004	0	14	10	5	15	20	2	1	1
172.049999952	8.15700006500001	174.078000069	176.767999887	180.207000017	0	15	16	5	15	25	2	0	0
183.999000072	7.336999894	186.02699995	187.318000078	191.335999966	0	16	5	15	10	10	2	1	0
194.717999935	5.76600003300001	196.746000051	198.187000036	200.483999968	0	17	20	20	5	35	1	1	0
203.845000029	8.71199989299998	205.875	209.484999895	212.556999922	0	18	20	9.99	15	10	2	0	0
214.88499999	5.26099991799998	216.912999868	217.98300004	220.145999908	0	19	1	11	21	10	2	1	0
222.928999901	13.417999983	224.957000017	234.126999855	236.346999884	0	20	15	25	22	11	1	0	0
239.884000063	8.25999999000001	241.911999941	244.371999979	248.144000053	0	21	30	5	5	30	1	1	0
251.382999897	7.84000015300001	253.411000013	256.210999966	259.22300005	0	22	10	10	15	5	1	0	0
261.690999985	8.55200004599999	263.718999863	267.91899991	270.243000031	0	23	25	10	15	30	2	0	0
272.91899991	5.49699997899995	274.948999882	275.938999891	278.415999889	0	24	8	5	5	20	2	0	0
280.885999918	9.68400001500004	282.914999962	286.904999971	290.569999933	0	25	10	21	30	20	2	1	0
294.305000067	6.09799981100002	296.332999945	296.802999973	300.402999878	0	26	30	14.99	25	15	1	1	0
303.611000061	4.59599995599996	305.638999939	305.670000076	308.207000017	0	27	12	8	11	6	1	1	1
311.224999905	5.76200008400002	313.253000021	313.832999945	316.986999989	0	28	14.99	30	15	25	1	0	0
320.815000057	8.83599996599997	322.842999935	325.693000078	329.651000023	0	29	10	15	11	5	1	0	0
333.270999908	6.21399998699997	335.299999952	337.339999914	339.484999895	0	30	30	15	20	10	1	1	1
341.944000006	6.91799998300002	343.971999884	346.792999983	348.861999989	0	31	20	5	15	30	2	0	0
352.269000053	7.15699982699999	354.297999859	356.568000078	359.42599988	0	32	9.99	20	10	15	1	0	0
363.264999866	9.77000022000004	365.29399991	369.593999863	373.035000086	0	33	7	10	8	5	1	0	0
375.484999895	10.532000065	377.514999866	383.036000013	386.01699996	0	34	19	30	21	10	1	0	0
388.42599988	6.81300020200001	390.455999851	392.536000013	395.239000082	0	35	14	10	15	11	2	1	1
398.401000023	7.27600002299999	400.430000067	403.05099988	405.677000046	0	36	5	6	10	5.99	2	1	0
408.25	7.13999986599998	410.279000044	412.358999968	415.389999866	0	37	19	35	22	5	1	0	0
419.315999985	6.53299999199999	421.345000029	422.065000057	425.848999977	0	38	35	5	20	20	2	0	0
428.06099987	7.049000025	430.09100008	431.391000032	435.109999895	0	39	30	19	10	21	1	1	0
439.037999868	5.08100009000003	441.068000078	442.057999849	444.118999958	0	40	28	25	30	5	1	0	0
446.955999851	5.968000174	448.984999895	449.915999889	452.924000025	0	41	5	20	30	15	2	1	0
455.507999897	6.03999996200002	457.536000013	458.365999937	461.547999859	0	42	5	30	25	28	2	1	0
464.986999989	6.47300004899995	467.017999887	469.318000078	471.460000038	0	43	25	10	10	25	1	1	0
474.569999933	5.71000003799998	476.599999905	477.269999981	480.279999971	0	44	21	10	20	30	2	0	0
482.619999886	5.34800004900001	484.649999857	485.269999981	487.967999935	0	45	10	21	11	1	1	0	0
490.003999949	5.097000122	492.03399992	492.473999977	495.101000071	0	46	25	15	5	16	1	1	0
